,Region,LGA,Quater,Count,Median
5022,North and West Metro,Hobsons Bay,Jun 2015,65.0,380.0
5023,North and West Metro,Hobsons Bay,Jun 2016,62.0,398.0
5024,North and West Metro,Hobsons Bay,Jun 2017,50.0,425.0
5025,North and West Metro,Hobsons Bay,Jun 2018,51.0,430.0
5026,North and West Metro,Hobsons Bay,Jun 2019,57.0,415.0
5027,North and West Metro,Hobsons Bay,Jun 2020,54.0,450.0
5028,North and West Metro,Hobsons Bay,Jun 2021,46.0,423.0
5029,North and West Metro,Hobsons Bay,Mar 2000,77.0,200.0
5030,North and West Metro,Hobsons Bay,Mar 2001,66.0,190.0
5031,North and West Metro,Hobsons Bay,Mar 2002,59.0,200.0
5032,North and West Metro,Hobsons Bay,Mar 2003,70.0,210.0
5033,North and West Metro,Hobsons Bay,Mar 2004,72.0,220.0
5034,North and West Metro,Hobsons Bay,Mar 2005,66.0,230.0
5035,North and West Metro,Hobsons Bay,Mar 2006,59.0,250.0
5036,North and West Metro,Hobsons Bay,Mar 2007,70.0,240.0
5037,North and West Metro,Hobsons Bay,Mar 2008,63.0,290.0
5038,North and West Metro,Hobsons Bay,Mar 2009,60.0,318.0
5039,North and West Metro,Hobsons Bay,Mar 2010,58.0,318.0
5040,North and West Metro,Hobsons Bay,Mar 2011,68.0,363.0
5041,North and West Metro,Hobsons Bay,Mar 2012,50.0,350.0
5042,North and West Metro,Hobsons Bay,Mar 2013,58.0,370.0
5043,North and West Metro,Hobsons Bay,Mar 2014,72.0,368.0
5044,North and West Metro,Hobsons Bay,Mar 2015,65.0,380.0
5045,North and West Metro,Hobsons Bay,Mar 2016,69.0,395.0
5046,North and West Metro,Hobsons Bay,Mar 2017,68.0,430.0
5047,North and West Metro,Hobsons Bay,Mar 2018,72.0,460.0
5048,North and West Metro,Hobsons Bay,Mar 2019,73.0,415.0
5049,North and West Metro,Hobsons Bay,Mar 2020,42.0,473.0
5050,North and West Metro,Hobsons Bay,Mar 2021,49.0,450.0
5051,North and West Metro,Hobsons Bay,Sep 1999,68.0,200.0
5052,North and West Metro,Hobsons Bay,Sep 2000,70.0,190.0
5053,North and West Metro,Hobsons Bay,Sep 2001,73.0,210.0
5054,North and West Metro,Hobsons Bay,Sep 2002,73.0,200.0
5055,North and West Metro,Hobsons Bay,Sep 2003,81.0,210.0
5056,North and West Metro,Hobsons Bay,Sep 2004,54.0,218.0
5057,North and West Metro,Hobsons Bay,Sep 2005,62.0,220.0
5058,North and West Metro,Hobsons Bay,Sep 2006,59.0,230.0
5059,North and West Metro,Hobsons Bay,Sep 2007,49.0,280.0
5060,North and West Metro,Hobsons Bay,Sep 2008,51.0,320.0
5061,North and West Metro,Hobsons Bay,Sep 2009,45.0,315.0
5062,North and West Metro,Hobsons Bay,Sep 2010,55.0,330.0
5063,North and West Metro,Hobsons Bay,Sep 2011,70.0,360.0
5064,North and West Metro,Hobsons Bay,Sep 2012,76.0,350.0
5065,North and West Metro,Hobsons Bay,Sep 2013,64.0,390.0
5066,North and West Metro,Hobsons Bay,Sep 2014,64.0,380.0
5067,North and West Metro,Hobsons Bay,Sep 2015,60.0,420.0
5068,North and West Metro,Hobsons Bay,Sep 2016,78.0,420.0
5069,North and West Metro,Hobsons Bay,Sep 2017,61.0,430.0
5070,North and West Metro,Hobsons Bay,Sep 2018,64.0,430.0
5071,North and West Metro,Hobsons Bay,Sep 2019,56.0,445.0
5072,North and West Metro,Hobsons Bay,Sep 2020,52.0,440.0
5073,North and West Metro,Hume,Dec 1999,14.0,150.0
5074,North and West Metro,Hume,Dec 2000,18.0,158.0
5075,North and West Metro,Hume,Dec 2001,16.0,173.0
5076,North and West Metro,Hume,Dec 2002,13.0,180.0
5077,North and West Metro,Hume,Dec 2003,9.0,165.0
5078,North and West Metro,Hume,Dec 2004,33.0,175.0
5079,North and West Metro,Hume,Dec 2005,18.0,170.0
5080,North and West Metro,Hume,Dec 2006,20.0,200.0
5081,North and West Metro,Hume,Dec 2007,13.0,210.0
5082,North and West Metro,Hume,Dec 2008,19.0,270.0
5083,North and West Metro,Hume,Dec 2009,23.0,280.0
5084,North and West Metro,Hume,Dec 2010,25.0,280.0
5085,North and West Metro,Hume,Dec 2011,38.0,295.0
5086,North and West Metro,Hume,Dec 2012,28.0,294.0
5087,North and West Metro,Hume,Dec 2013,32.0,295.0
5088,North and West Metro,Hume,Dec 2014,43.0,300.0
5089,North and West Metro,Hume,Dec 2015,48.0,308.0
5090,North and West Metro,Hume,Dec 2016,39.0,314.0
5091,North and West Metro,Hume,Dec 2017,48.0,330.0
5092,North and West Metro,Hume,Dec 2018,55.0,350.0
5093,North and West Metro,Hume,Dec 2019,48.0,345.0
5094,North and West Metro,Hume,Dec 2020,40.0,350.0
5095,North and West Metro,Hume,Jun 1999,14.0,155.0
5096,North and West Metro,Hume,Jun 2000,13.0,150.0
5097,North and West Metro,Hume,Jun 2001,12.0,163.0
5098,North and West Metro,Hume,Jun 2002,18.0,160.0
5099,North and West Metro,Hume,Jun 2003,12.0,173.0
5100,North and West Metro,Hume,Jun 2004,13.0,185.0
5101,North and West Metro,Hume,Jun 2005,23.0,180.0
5102,North and West Metro,Hume,Jun 2006,15.0,190.0
5103,North and West Metro,Hume,Jun 2007,23.0,200.0
5104,North and West Metro,Hume,Jun 2008,16.0,225.0
5105,North and West Metro,Hume,Jun 2009,17.0,240.0
5106,North and West Metro,Hume,Jun 2010,23.0,290.0
5107,North and West Metro,Hume,Jun 2011,21.0,295.0
5108,North and West Metro,Hume,Jun 2012,44.0,293.0
5109,North and West Metro,Hume,Jun 2013,40.0,290.0
5110,North and West Metro,Hume,Jun 2014,27.0,290.0
5111,North and West Metro,Hume,Jun 2015,43.0,300.0
5112,North and West Metro,Hume,Jun 2016,40.0,300.0
5113,North and West Metro,Hume,Jun 2017,48.0,320.0
5114,North and West Metro,Hume,Jun 2018,33.0,330.0
5115,North and West Metro,Hume,Jun 2019,62.0,340.0
5116,North and West Metro,Hume,Jun 2020,69.0,350.0
5117,North and West Metro,Hume,Jun 2021,45.0,341.0
5118,North and West Metro,Hume,Mar 2000,23.0,150.0
5119,North and West Metro,Hume,Mar 2001,17.0,155.0
5120,North and West Metro,Hume,Mar 2002,13.0,165.0
5121,North and West Metro,Hume,Mar 2003,15.0,170.0
5122,North and West Metro,Hume,Mar 2004,20.0,180.0
5123,North and West Metro,Hume,Mar 2005,23.0,170.0
5124,North and West Metro,Hume,Mar 2006,25.0,200.0
5125,North and West Metro,Hume,Mar 2007,27.0,200.0
5126,North and West Metro,Hume,Mar 2008,18.0,245.0
5127,North and West Metro,Hume,Mar 2009,22.0,250.0
5128,North and West Metro,Hume,Mar 2010,22.0,290.0
5129,North and West Metro,Hume,Mar 2011,35.0,290.0
5130,North and West Metro,Hume,Mar 2012,27.0,290.0
5131,North and West Metro,Hume,Mar 2013,38.0,290.0
5132,North and West Metro,Hume,Mar 2014,40.0,300.0
5133,North and West Metro,Hume,Mar 2015,52.0,300.0
5134,North and West Metro,Hume,Mar 2016,39.0,300.0
5135,North and West Metro,Hume,Mar 2017,57.0,320.0
5136,North and West Metro,Hume,Mar 2018,51.0,330.0
5137,North and West Metro,Hume,Mar 2019,64.0,340.0
5138,North and West Metro,Hume,Mar 2020,29.0,350.0
5139,North and West Metro,Hume,Mar 2021,51.0,340.0
5140,North and West Metro,Hume,Sep 1999,13.0,150.0
5141,North and West Metro,Hume,Sep 2000,12.0,155.0
5142,North and West Metro,Hume,Sep 2001,22.0,165.0
5143,North and West Metro,Hume,Sep 2002,20.0,165.0
5144,North and West Metro,Hume,Sep 2003,21.0,170.0
5145,North and West Metro,Hume,Sep 2004,23.0,190.0
5146,North and West Metro,Hume,Sep 2005,19.0,175.0
5147,North and West Metro,Hume,Sep 2006,29.0,180.0
5148,North and West Metro,Hume,Sep 2007,28.0,220.0
5149,North and West Metro,Hume,Sep 2008,23.0,270.0
5150,North and West Metro,Hume,Sep 2009,24.0,255.0
5151,North and West Metro,Hume,Sep 2010,22.0,278.0
5152,North and West Metro,Hume,Sep 2011,35.0,290.0
5153,North and West Metro,Hume,Sep 2012,44.0,300.0
5154,North and West Metro,Hume,Sep 2013,36.0,295.0
5155,North and West Metro,Hume,Sep 2014,43.0,300.0
5156,North and West Metro,Hume,Sep 2015,50.0,310.0
5157,North and West Metro,Hume,Sep 2016,43.0,310.0
5158,North and West Metro,Hume,Sep 2017,40.0,320.0
5159,North and West Metro,Hume,Sep 2018,60.0,340.0
5160,North and West Metro,Hume,Sep 2019,50.0,345.0
5161,North and West Metro,Hume,Sep 2020,56.0,350.0
5162,North and West Metro,Maribyrnong,Dec 1999,101.0,175.0
5163,North and West Metro,Maribyrnong,Dec 2000,114.0,180.0
5164,North and West Metro,Maribyrnong,Dec 2001,114.0,190.0
5165,North and West Metro,Maribyrnong,Dec 2002,115.0,195.0
5166,North and West Metro,Maribyrnong,Dec 2003,119.0,200.0
5167,North and West Metro,Maribyrnong,Dec 2004,88.0,210.0
5168,North and West Metro,Maribyrnong,Dec 2005,108.0,220.0
5169,North and West Metro,Maribyrnong,Dec 2006,105.0,240.0
5170,North and West Metro,Maribyrnong,Dec 2007,95.0,280.0
5171,North and West Metro,Maribyrnong,Dec 2008,106.0,310.0
5172,North and West Metro,Maribyrnong,Dec 2009,113.0,320.0
5173,North and West Metro,Maribyrnong,Dec 2010,120.0,340.0
5174,North and West Metro,Maribyrnong,Dec 2011,95.0,350.0
5175,North and West Metro,Maribyrnong,Dec 2012,108.0,360.0
5176,North and West Metro,Maribyrnong,Dec 2013,113.0,365.0
5177,North and West Metro,Maribyrnong,Dec 2014,104.0,400.0
5178,North and West Metro,Maribyrnong,Dec 2015,125.0,400.0
5179,North and West Metro,Maribyrnong,Dec 2016,137.0,410.0
5180,North and West Metro,Maribyrnong,Dec 2017,124.0,435.0
5181,North and West Metro,Maribyrnong,Dec 2018,120.0,450.0
5182,North and West Metro,Maribyrnong,Dec 2019,122.0,465.0
5183,North and West Metro,Maribyrnong,Dec 2020,128.0,450.0
5184,North and West Metro,Maribyrnong,Jun 1999,122.0,165.0
5185,North and West Metro,Maribyrnong,Jun 2000,120.0,173.0
5186,North and West Metro,Maribyrnong,Jun 2001,99.0,190.0
5187,North and West Metro,Maribyrnong,Jun 2002,116.0,195.0
5188,North and West Metro,Maribyrnong,Jun 2003,111.0,205.0
5189,North and West Metro,Maribyrnong,Jun 2004,100.0,200.0
5190,North and West Metro,Maribyrnong,Jun 2005,112.0,218.0
5191,North and West Metro,Maribyrnong,Jun 2006,103.0,240.0
5192,North and West Metro,Maribyrnong,Jun 2007,83.0,270.0
5193,North and West Metro,Maribyrnong,Jun 2008,108.0,315.0
5194,North and West Metro,Maribyrnong,Jun 2009,86.0,310.0
5195,North and West Metro,Maribyrnong,Jun 2010,125.0,340.0
5196,North and West Metro,Maribyrnong,Jun 2011,109.0,340.0
5197,North and West Metro,Maribyrnong,Jun 2012,118.0,360.0
5198,North and West Metro,Maribyrnong,Jun 2013,119.0,375.0
5199,North and West Metro,Maribyrnong,Jun 2014,107.0,375.0
5200,North and West Metro,Maribyrnong,Jun 2015,107.0,395.0
5201,North and West Metro,Maribyrnong,Jun 2016,109.0,415.0
5202,North and West Metro,Maribyrnong,Jun 2017,118.0,440.0
5203,North and West Metro,Maribyrnong,Jun 2018,114.0,420.0
5204,North and West Metro,Maribyrnong,Jun 2019,112.0,458.0
5205,North and West Metro,Maribyrnong,Jun 2020,118.0,460.0
5206,North and West Metro,Maribyrnong,Jun 2021,119.0,450.0
5207,North and West Metro,Maribyrnong,Mar 2000,128.0,170.0
5208,North and West Metro,Maribyrnong,Mar 2001,152.0,180.0
5209,North and West Metro,Maribyrnong,Mar 2002,141.0,200.0
5210,North and West Metro,Maribyrnong,Mar 2003,171.0,200.0
5211,North and West Metro,Maribyrnong,Mar 2004,165.0,200.0
5212,North and West Metro,Maribyrnong,Mar 2005,131.0,210.0
5213,North and West Metro,Maribyrnong,Mar 2006,111.0,220.0
5214,North and West Metro,Maribyrnong,Mar 2007,118.0,250.0
5215,North and West Metro,Maribyrnong,Mar 2008,121.0,290.0
5216,North and West Metro,Maribyrnong,Mar 2009,125.0,320.0
5217,North and West Metro,Maribyrnong,Mar 2010,126.0,345.0
5218,North and West Metro,Maribyrnong,Mar 2011,128.0,350.0
5219,North and West Metro,Maribyrnong,Mar 2012,132.0,360.0
5220,North and West Metro,Maribyrnong,Mar 2013,126.0,350.0
5221,North and West Metro,Maribyrnong,Mar 2014,130.0,400.0
5222,North and West Metro,Maribyrnong,Mar 2015,152.0,388.0
5223,North and West Metro,Maribyrnong,Mar 2016,137.0,400.0
5224,North and West Metro,Maribyrnong,Mar 2017,130.0,430.0
5225,North and West Metro,Maribyrnong,Mar 2018,139.0,440.0
5226,North and West Metro,Maribyrnong,Mar 2019,105.0,450.0
5227,North and West Metro,Maribyrnong,Mar 2020,128.0,478.0
5228,North and West Metro,Maribyrnong,Mar 2021,116.0,460.0
5229,North and West Metro,Maribyrnong,Sep 1999,124.0,175.0
5230,North and West Metro,Maribyrnong,Sep 2000,138.0,175.0
5231,North and West Metro,Maribyrnong,Sep 2001,108.0,185.0
5232,North and West Metro,Maribyrnong,Sep 2002,132.0,200.0
5233,North and West Metro,Maribyrnong,Sep 2003,163.0,200.0
5234,North and West Metro,Maribyrnong,Sep 2004,106.0,198.0
5235,North and West Metro,Maribyrnong,Sep 2005,130.0,200.0
5236,North and West Metro,Maribyrnong,Sep 2006,107.0,230.0
5237,North and West Metro,Maribyrnong,Sep 2007,113.0,265.0
5238,North and West Metro,Maribyrnong,Sep 2008,112.0,320.0
5239,North and West Metro,Maribyrnong,Sep 2009,103.0,320.0
5240,North and West Metro,Maribyrnong,Sep 2010,96.0,330.0
5241,North and West Metro,Maribyrnong,Sep 2011,104.0,340.0
5242,North and West Metro,Maribyrnong,Sep 2012,108.0,355.0
5243,North and West Metro,Maribyrnong,Sep 2013,128.0,380.0
5244,North and West Metro,Maribyrnong,Sep 2014,116.0,378.0
5245,North and West Metro,Maribyrnong,Sep 2015,125.0,380.0
5246,North and West Metro,Maribyrnong,Sep 2016,156.0,415.0
5247,North and West Metro,Maribyrnong,Sep 2017,149.0,430.0
5248,North and West Metro,Maribyrnong,Sep 2018,134.0,450.0
5249,North and West Metro,Maribyrnong,Sep 2019,126.0,445.0
5250,North and West Metro,Maribyrnong,Sep 2020,106.0,450.0
5251,North and West Metro,Melbourne,Dec 1999,72.0,250.0
5252,North and West Metro,Melbourne,Dec 2000,77.0,270.0
5253,North and West Metro,Melbourne,Dec 2001,65.0,270.0
5254,North and West Metro,Melbourne,Dec 2002,65.0,280.0
5255,North and West Metro,Melbourne,Dec 2003,64.0,290.0
5256,North and West Metro,Melbourne,Dec 2004,40.0,290.0
5257,North and West Metro,Melbourne,Dec 2005,52.0,308.0
5258,North and West Metro,Melbourne,Dec 2006,36.0,320.0
5259,North and West Metro,Melbourne,Dec 2007,44.0,353.0
5260,North and West Metro,Melbourne,Dec 2008,46.0,395.0
5261,North and West Metro,Melbourne,Dec 2009,71.0,410.0
5262,North and West Metro,Melbourne,Dec 2010,89.0,450.0
5263,North and West Metro,Melbourne,Dec 2011,65.0,460.0
5264,North and West Metro,Melbourne,Dec 2012,85.0,450.0
5265,North and West Metro,Melbourne,Dec 2013,78.0,470.0
5266,North and West Metro,Melbourne,Dec 2014,77.0,480.0
5267,North and West Metro,Melbourne,Dec 2015,118.0,500.0
5268,North and West Metro,Melbourne,Dec 2016,94.0,500.0
5269,North and West Metro,Melbourne,Dec 2017,68.0,510.0
5270,North and West Metro,Melbourne,Dec 2018,67.0,530.0
5271,North and West Metro,Melbourne,Dec 2019,76.0,580.0
5272,North and West Metro,Melbourne,Dec 2020,117.0,540.0
5273,North and West Metro,Melbourne,Jun 1999,75.0,230.0
5274,North and West Metro,Melbourne,Jun 2000,86.0,270.0
5275,North and West Metro,Melbourne,Jun 2001,69.0,270.0
5276,North and West Metro,Melbourne,Jun 2002,72.0,278.0
5277,North and West Metro,Melbourne,Jun 2003,70.0,290.0
5278,North and West Metro,Melbourne,Jun 2004,51.0,270.0
5279,North and West Metro,Melbourne,Jun 2005,48.0,300.0
5280,North and West Metro,Melbourne,Jun 2006,68.0,315.0
5281,North and West Metro,Melbourne,Jun 2007,44.0,340.0
5282,North and West Metro,Melbourne,Jun 2008,47.0,420.0
5283,North and West Metro,Melbourne,Jun 2009,64.0,405.0
5284,North and West Metro,Melbourne,Jun 2010,67.0,451.0
5285,North and West Metro,Melbourne,Jun 2011,79.0,450.0
5286,North and West Metro,Melbourne,Jun 2012,77.0,480.0
5287,North and West Metro,Melbourne,Jun 2013,55.0,470.0
5288,North and West Metro,Melbourne,Jun 2014,66.0,500.0
5289,North and West Metro,Melbourne,Jun 2015,85.0,490.0
5290,North and West Metro,Melbourne,Jun 2016,86.0,498.0
5291,North and West Metro,Melbourne,Jun 2017,73.0,545.0
5292,North and West Metro,Melbourne,Jun 2018,89.0,550.0
5293,North and West Metro,Melbourne,Jun 2019,90.0,565.0
5294,North and West Metro,Melbourne,Jun 2020,89.0,550.0
5295,North and West Metro,Melbourne,Jun 2021,77.0,540.0
5296,North and West Metro,Melbourne,Mar 2000,102.0,260.0
5297,North and West Metro,Melbourne,Mar 2001,136.0,260.0
5298,North and West Metro,Melbourne,Mar 2002,81.0,280.0
5299,North and West Metro,Melbourne,Mar 2003,100.0,280.0
5300,North and West Metro,Melbourne,Mar 2004,76.0,293.0
5301,North and West Metro,Melbourne,Mar 2005,68.0,300.0
5302,North and West Metro,Melbourne,Mar 2006,75.0,310.0
5303,North and West Metro,Melbourne,Mar 2007,63.0,320.0
5304,North and West Metro,Melbourne,Mar 2008,39.0,400.0
5305,North and West Metro,Melbourne,Mar 2009,71.0,400.0
5306,North and West Metro,Melbourne,Mar 2010,76.0,428.0
5307,North and West Metro,Melbourne,Mar 2011,90.0,463.0
5308,North and West Metro,Melbourne,Mar 2012,68.0,470.0
5309,North and West Metro,Melbourne,Mar 2013,90.0,484.0
5310,North and West Metro,Melbourne,Mar 2014,92.0,490.0
5311,North and West Metro,Melbourne,Mar 2015,87.0,510.0
5312,North and West Metro,Melbourne,Mar 2016,113.0,500.0
5313,North and West Metro,Melbourne,Mar 2017,128.0,520.0
5314,North and West Metro,Melbourne,Mar 2018,96.0,548.0
5315,North and West Metro,Melbourne,Mar 2019,126.0,575.0
5316,North and West Metro,Melbourne,Mar 2020,84.0,588.0
5317,North and West Metro,Melbourne,Mar 2021,154.0,550.0
5318,North and West Metro,Melbourne,Sep 1999,75.0,245.0
5319,North and West Metro,Melbourne,Sep 2000,68.0,248.0
5320,North and West Metro,Melbourne,Sep 2001,71.0,280.0
5321,North and West Metro,Melbourne,Sep 2002,70.0,280.0
5322,North and West Metro,Melbourne,Sep 2003,57.0,280.0
5323,North and West Metro,Melbourne,Sep 2004,45.0,280.0
5324,North and West Metro,Melbourne,Sep 2005,51.0,285.0
5325,North and West Metro,Melbourne,Sep 2006,50.0,303.0
5326,North and West Metro,Melbourne,Sep 2007,44.0,373.0
5327,North and West Metro,Melbourne,Sep 2008,56.0,400.0
5328,North and West Metro,Melbourne,Sep 2009,61.0,420.0
5329,North and West Metro,Melbourne,Sep 2010,66.0,425.0
5330,North and West Metro,Melbourne,Sep 2011,68.0,445.0
5331,North and West Metro,Melbourne,Sep 2012,78.0,460.0
5332,North and West Metro,Melbourne,Sep 2013,75.0,470.0
5333,North and West Metro,Melbourne,Sep 2014,66.0,510.0
5334,North and West Metro,Melbourne,Sep 2015,84.0,520.0
5335,North and West Metro,Melbourne,Sep 2016,128.0,495.0
5336,North and West Metro,Melbourne,Sep 2017,78.0,520.0
5337,North and West Metro,Melbourne,Sep 2018,92.0,540.0
5338,North and West Metro,Melbourne,Sep 2019,82.0,570.0
5339,North and West Metro,Melbourne,Sep 2020,84.0,550.0
5342,North and West Metro,Melton,Dec 2001,5.0,165.0
5344,North and West Metro,Melton,Dec 2003,6.0,158.0
5345,North and West Metro,Melton,Dec 2004,11.0,165.0
5346,North and West Metro,Melton,Dec 2005,15.0,185.0
5347,North and West Metro,Melton,Dec 2006,14.0,190.0
5348,North and West Metro,Melton,Dec 2007,15.0,255.0
5349,North and West Metro,Melton,Dec 2008,17.0,265.0
5350,North and West Metro,Melton,Dec 2009,27.0,235.0
5351,North and West Metro,Melton,Dec 2010,18.0,263.0
5352,North and West Metro,Melton,Dec 2011,30.0,240.0
5353,North and West Metro,Melton,Dec 2012,22.0,295.0
5354,North and West Metro,Melton,Dec 2013,31.0,300.0
5355,North and West Metro,Melton,Dec 2014,21.0,290.0
5356,North and West Metro,Melton,Dec 2015,26.0,320.0
5357,North and West Metro,Melton,Dec 2016,18.0,295.0
5358,North and West Metro,Melton,Dec 2017,19.0,330.0
5359,North and West Metro,Melton,Dec 2018,20.0,345.0
5360,North and West Metro,Melton,Dec 2019,26.0,330.0
5361,North and West Metro,Melton,Dec 2020,15.0,350.0
5362,North and West Metro,Melton,Jun 1999,6.0,135.0
5366,North and West Metro,Melton,Jun 2003,7.0,155.0
5367,North and West Metro,Melton,Jun 2004,6.0,163.0
5368,North and West Metro,Melton,Jun 2005,7.0,175.0
5369,North and West Metro,Melton,Jun 2006,10.0,212.0
5370,North and West Metro,Melton,Jun 2007,14.0,223.0
5371,North and West Metro,Melton,Jun 2008,14.0,248.0
5372,North and West Metro,Melton,Jun 2009,27.0,240.0
5373,North and West Metro,Melton,Jun 2010,14.0,288.0
5374,North and West Metro,Melton,Jun 2011,26.0,280.0
5375,North and West Metro,Melton,Jun 2012,21.0,260.0
5376,North and West Metro,Melton,Jun 2013,21.0,270.0
5377,North and West Metro,Melton,Jun 2014,36.0,288.0
5378,North and West Metro,Melton,Jun 2015,10.0,300.0
5379,North and West Metro,Melton,Jun 2016,22.0,315.0
5380,North and West Metro,Melton,Jun 2017,25.0,340.0
5381,North and West Metro,Melton,Jun 2018,26.0,345.0
5382,North and West Metro,Melton,Jun 2019,23.0,340.0
5383,North and West Metro,Melton,Jun 2020,21.0,300.0
5384,North and West Metro,Melton,Jun 2021,22.0,345.0
5385,North and West Metro,Melton,Mar 2000,5.0,135.0
5386,North and West Metro,Melton,Mar 2001,6.0,133.0
5389,North and West Metro,Melton,Mar 2004,8.0,173.0
5390,North and West Metro,Melton,Mar 2005,9.0,160.0
5391,North and West Metro,Melton,Mar 2006,12.0,185.0
5392,North and West Metro,Melton,Mar 2007,11.0,220.0
5393,North and West Metro,Melton,Mar 2008,9.0,220.0
5394,North and West Metro,Melton,Mar 2009,17.0,230.0
5395,North and West Metro,Melton,Mar 2010,22.0,250.0
5396,North and West Metro,Melton,Mar 2011,33.0,250.0
5397,North and West Metro,Melton,Mar 2012,20.0,240.0
5398,North and West Metro,Melton,Mar 2013,26.0,295.0
5399,North and West Metro,Melton,Mar 2014,32.0,290.0
5400,North and West Metro,Melton,Mar 2015,13.0,300.0
5401,North and West Metro,Melton,Mar 2016,22.0,320.0
5402,North and West Metro,Melton,Mar 2017,17.0,270.0
5403,North and West Metro,Melton,Mar 2018,21.0,330.0
5404,North and West Metro,Melton,Mar 2019,33.0,350.0
5405,North and West Metro,Melton,Mar 2020,28.0,345.0
5406,North and West Metro,Melton,Mar 2021,22.0,348.0
5412,North and West Metro,Melton,Sep 2004,8.0,153.0
5413,North and West Metro,Melton,Sep 2005,23.0,185.0
5414,North and West Metro,Melton,Sep 2006,14.0,198.0
5415,North and West Metro,Melton,Sep 2007,13.0,240.0
5416,North and West Metro,Melton,Sep 2008,23.0,220.0
5417,North and West Metro,Melton,Sep 2009,21.0,230.0
5418,North and West Metro,Melton,Sep 2010,24.0,273.0
5419,North and West Metro,Melton,Sep 2011,40.0,280.0
5420,North and West Metro,Melton,Sep 2012,32.0,258.0
5421,North and West Metro,Melton,Sep 2013,21.0,265.0
5422,North and West Metro,Melton,Sep 2014,32.0,315.0
5423,North and West Metro,Melton,Sep 2015,19.0,330.0
5424,North and West Metro,Melton,Sep 2016,19.0,270.0
5425,North and West Metro,Melton,Sep 2017,20.0,283.0
5426,North and West Metro,Melton,Sep 2018,27.0,350.0
5427,North and West Metro,Melton,Sep 2019,21.0,320.0
5428,North and West Metro,Melton,Sep 2020,12.0,338.0
5429,North and West Metro,Moonee Valley,Dec 1999,134.0,200.0
5430,North and West Metro,Moonee Valley,Dec 2000,98.0,220.0
5431,North and West Metro,Moonee Valley,Dec 2001,122.0,228.0
5432,North and West Metro,Moonee Valley,Dec 2002,121.0,230.0
5433,North and West Metro,Moonee Valley,Dec 2003,117.0,230.0
5434,North and West Metro,Moonee Valley,Dec 2004,90.0,235.0
5435,North and West Metro,Moonee Valley,Dec 2005,99.0,255.0
5436,North and West Metro,Moonee Valley,Dec 2006,81.0,270.0
5437,North and West Metro,Moonee Valley,Dec 2007,83.0,315.0
5438,North and West Metro,Moonee Valley,Dec 2008,97.0,330.0
5439,North and West Metro,Moonee Valley,Dec 2009,68.0,370.0
5440,North and West Metro,Moonee Valley,Dec 2010,71.0,380.0
5441,North and West Metro,Moonee Valley,Dec 2011,80.0,398.0
5442,North and West Metro,Moonee Valley,Dec 2012,75.0,400.0
5443,North and West Metro,Moonee Valley,Dec 2013,79.0,400.0
5444,North and West Metro,Moonee Valley,Dec 2014,80.0,420.0
5445,North and West Metro,Moonee Valley,Dec 2015,100.0,435.0
5446,North and West Metro,Moonee Valley,Dec 2016,87.0,440.0
5447,North and West Metro,Moonee Valley,Dec 2017,77.0,465.0
5448,North and West Metro,Moonee Valley,Dec 2018,90.0,460.0
5449,North and West Metro,Moonee Valley,Dec 2019,76.0,463.0
5450,North and West Metro,Moonee Valley,Dec 2020,86.0,473.0
5451,North and West Metro,Moonee Valley,Jun 1999,96.0,200.0
5452,North and West Metro,Moonee Valley,Jun 2000,87.0,200.0
5453,North and West Metro,Moonee Valley,Jun 2001,118.0,220.0
5454,North and West Metro,Moonee Valley,Jun 2002,117.0,230.0
5455,North and West Metro,Moonee Valley,Jun 2003,128.0,233.0
5456,North and West Metro,Moonee Valley,Jun 2004,71.0,255.0
5457,North and West Metro,Moonee Valley,Jun 2005,82.0,238.0
5458,North and West Metro,Moonee Valley,Jun 2006,71.0,260.0
5459,North and West Metro,Moonee Valley,Jun 2007,78.0,290.0
5460,North and West Metro,Moonee Valley,Jun 2008,83.0,330.0
5461,North and West Metro,Moonee Valley,Jun 2009,74.0,350.0
5462,North and West Metro,Moonee Valley,Jun 2010,65.0,380.0
5463,North and West Metro,Moonee Valley,Jun 2011,80.0,395.0
5464,North and West Metro,Moonee Valley,Jun 2012,92.0,388.0
5465,North and West Metro,Moonee Valley,Jun 2013,84.0,390.0
5466,North and West Metro,Moonee Valley,Jun 2014,71.0,430.0
5467,North and West Metro,Moonee Valley,Jun 2015,54.0,420.0
5468,North and West Metro,Moonee Valley,Jun 2016,85.0,420.0
5469,North and West Metro,Moonee Valley,Jun 2017,65.0,440.0
5470,North and West Metro,Moonee Valley,Jun 2018,74.0,475.0
5471,North and West Metro,Moonee Valley,Jun 2019,90.0,450.0
5472,North and West Metro,Moonee Valley,Jun 2020,73.0,465.0
5473,North and West Metro,Moonee Valley,Jun 2021,63.0,460.0
5474,North and West Metro,Moonee Valley,Mar 2000,118.0,215.0
5475,North and West Metro,Moonee Valley,Mar 2001,129.0,225.0
5476,North and West Metro,Moonee Valley,Mar 2002,138.0,230.0
5477,North and West Metro,Moonee Valley,Mar 2003,142.0,230.0
5478,North and West Metro,Moonee Valley,Mar 2004,147.0,250.0
5479,North and West Metro,Moonee Valley,Mar 2005,102.0,248.0
5480,North and West Metro,Moonee Valley,Mar 2006,98.0,250.0
5481,North and West Metro,Moonee Valley,Mar 2007,80.0,275.0
