,Region,LGA,Quater,Count,Median
5139,North and West Metro,Hume,Mar 2021,24.0,280.0
5140,North and West Metro,Hume,Sep 1999,9.0,105.0
5141,North and West Metro,Hume,Sep 2000,21.0,115.0
5142,North and West Metro,Hume,Sep 2001,14.0,125.0
5143,North and West Metro,Hume,Sep 2002,18.0,123.0
5144,North and West Metro,Hume,Sep 2003,15.0,135.0
5145,North and West Metro,Hume,Sep 2004,16.0,135.0
5146,North and West Metro,Hume,Sep 2005,22.0,130.0
5147,North and West Metro,Hume,Sep 2006,19.0,135.0
5148,North and West Metro,Hume,Sep 2007,17.0,165.0
5149,North and West Metro,Hume,Sep 2008,17.0,185.0
5150,North and West Metro,Hume,Sep 2009,20.0,190.0
5151,North and West Metro,Hume,Sep 2010,10.0,203.0
5152,North and West Metro,Hume,Sep 2011,13.0,230.0
5153,North and West Metro,Hume,Sep 2012,17.0,220.0
5154,North and West Metro,Hume,Sep 2013,29.0,225.0
5155,North and West Metro,Hume,Sep 2014,20.0,210.0
5156,North and West Metro,Hume,Sep 2015,18.0,245.0
5157,North and West Metro,Hume,Sep 2016,33.0,270.0
5158,North and West Metro,Hume,Sep 2017,32.0,265.0
5159,North and West Metro,Hume,Sep 2018,23.0,245.0
5160,North and West Metro,Hume,Sep 2019,24.0,250.0
5161,North and West Metro,Hume,Sep 2020,21.0,255.0
5162,North and West Metro,Maribyrnong,Dec 1999,120.0,95.0
5163,North and West Metro,Maribyrnong,Dec 2000,101.0,100.0
5164,North and West Metro,Maribyrnong,Dec 2001,108.0,105.0
5165,North and West Metro,Maribyrnong,Dec 2002,99.0,110.0
5166,North and West Metro,Maribyrnong,Dec 2003,113.0,120.0
5167,North and West Metro,Maribyrnong,Dec 2004,117.0,125.0
5168,North and West Metro,Maribyrnong,Dec 2005,86.0,128.0
5169,North and West Metro,Maribyrnong,Dec 2006,91.0,135.0
5170,North and West Metro,Maribyrnong,Dec 2007,112.0,160.0
5171,North and West Metro,Maribyrnong,Dec 2008,112.0,190.0
5172,North and West Metro,Maribyrnong,Dec 2009,111.0,195.0
5173,North and West Metro,Maribyrnong,Dec 2010,136.0,210.0
5174,North and West Metro,Maribyrnong,Dec 2011,155.0,230.0
5175,North and West Metro,Maribyrnong,Dec 2012,163.0,230.0
5176,North and West Metro,Maribyrnong,Dec 2013,173.0,249.0
5177,North and West Metro,Maribyrnong,Dec 2014,259.0,253.0
5178,North and West Metro,Maribyrnong,Dec 2015,218.0,250.0
5179,North and West Metro,Maribyrnong,Dec 2016,226.0,260.0
5180,North and West Metro,Maribyrnong,Dec 2017,186.0,270.0
5181,North and West Metro,Maribyrnong,Dec 2018,226.0,300.0
5182,North and West Metro,Maribyrnong,Dec 2019,350.0,350.0
5183,North and West Metro,Maribyrnong,Dec 2020,318.0,300.0
5184,North and West Metro,Maribyrnong,Jun 1999,124.0,95.0
5185,North and West Metro,Maribyrnong,Jun 2000,109.0,95.0
5186,North and West Metro,Maribyrnong,Jun 2001,102.0,100.0
5187,North and West Metro,Maribyrnong,Jun 2002,97.0,110.0
5188,North and West Metro,Maribyrnong,Jun 2003,105.0,120.0
5189,North and West Metro,Maribyrnong,Jun 2004,96.0,120.0
5190,North and West Metro,Maribyrnong,Jun 2005,107.0,130.0
5191,North and West Metro,Maribyrnong,Jun 2006,98.0,133.0
5192,North and West Metro,Maribyrnong,Jun 2007,111.0,170.0
5193,North and West Metro,Maribyrnong,Jun 2008,107.0,195.0
5194,North and West Metro,Maribyrnong,Jun 2009,131.0,195.0
5195,North and West Metro,Maribyrnong,Jun 2010,131.0,200.0
5196,North and West Metro,Maribyrnong,Jun 2011,153.0,210.0
5197,North and West Metro,Maribyrnong,Jun 2012,134.0,230.0
5198,North and West Metro,Maribyrnong,Jun 2013,223.0,240.0
5199,North and West Metro,Maribyrnong,Jun 2014,185.0,255.0
5200,North and West Metro,Maribyrnong,Jun 2015,219.0,250.0
5201,North and West Metro,Maribyrnong,Jun 2016,185.0,250.0
5202,North and West Metro,Maribyrnong,Jun 2017,192.0,260.0
5203,North and West Metro,Maribyrnong,Jun 2018,199.0,275.0
5204,North and West Metro,Maribyrnong,Jun 2019,213.0,281.0
5205,North and West Metro,Maribyrnong,Jun 2020,201.0,285.0
5206,North and West Metro,Maribyrnong,Jun 2021,355.0,300.0
5207,North and West Metro,Maribyrnong,Mar 2000,132.0,95.0
5208,North and West Metro,Maribyrnong,Mar 2001,138.0,100.0
5209,North and West Metro,Maribyrnong,Mar 2002,118.0,110.0
5210,North and West Metro,Maribyrnong,Mar 2003,115.0,115.0
5211,North and West Metro,Maribyrnong,Mar 2004,130.0,125.0
5212,North and West Metro,Maribyrnong,Mar 2005,113.0,130.0
5213,North and West Metro,Maribyrnong,Mar 2006,119.0,135.0
5214,North and West Metro,Maribyrnong,Mar 2007,113.0,150.0
5215,North and West Metro,Maribyrnong,Mar 2008,151.0,195.0
5216,North and West Metro,Maribyrnong,Mar 2009,156.0,195.0
5217,North and West Metro,Maribyrnong,Mar 2010,195.0,200.0
5218,North and West Metro,Maribyrnong,Mar 2011,217.0,215.0
5219,North and West Metro,Maribyrnong,Mar 2012,208.0,220.0
5220,North and West Metro,Maribyrnong,Mar 2013,228.0,230.0
5221,North and West Metro,Maribyrnong,Mar 2014,230.0,230.0
5222,North and West Metro,Maribyrnong,Mar 2015,280.0,249.0
5223,North and West Metro,Maribyrnong,Mar 2016,235.0,240.0
5224,North and West Metro,Maribyrnong,Mar 2017,330.0,296.0
5225,North and West Metro,Maribyrnong,Mar 2018,329.0,275.0
5226,North and West Metro,Maribyrnong,Mar 2019,282.0,275.0
5227,North and West Metro,Maribyrnong,Mar 2020,305.0,300.0
5228,North and West Metro,Maribyrnong,Mar 2021,280.0,290.0
5229,North and West Metro,Maribyrnong,Sep 1999,120.0,95.0
5230,North and West Metro,Maribyrnong,Sep 2000,111.0,95.0
5231,North and West Metro,Maribyrnong,Sep 2001,90.0,105.0
5232,North and West Metro,Maribyrnong,Sep 2002,108.0,120.0
5233,North and West Metro,Maribyrnong,Sep 2003,123.0,120.0
5234,North and West Metro,Maribyrnong,Sep 2004,129.0,125.0
5235,North and West Metro,Maribyrnong,Sep 2005,114.0,130.0
5236,North and West Metro,Maribyrnong,Sep 2006,104.0,135.0
5237,North and West Metro,Maribyrnong,Sep 2007,132.0,160.0
5238,North and West Metro,Maribyrnong,Sep 2008,132.0,195.0
5239,North and West Metro,Maribyrnong,Sep 2009,175.0,195.0
5240,North and West Metro,Maribyrnong,Sep 2010,148.0,200.0
5241,North and West Metro,Maribyrnong,Sep 2011,168.0,223.0
5242,North and West Metro,Maribyrnong,Sep 2012,167.0,220.0
5243,North and West Metro,Maribyrnong,Sep 2013,218.0,230.0
5244,North and West Metro,Maribyrnong,Sep 2014,237.0,256.0
5245,North and West Metro,Maribyrnong,Sep 2015,223.0,260.0
5246,North and West Metro,Maribyrnong,Sep 2016,251.0,280.0
5247,North and West Metro,Maribyrnong,Sep 2017,227.0,300.0
5248,North and West Metro,Maribyrnong,Sep 2018,257.0,282.0
5249,North and West Metro,Maribyrnong,Sep 2019,224.0,310.0
5250,North and West Metro,Maribyrnong,Sep 2020,224.0,300.0
5251,North and West Metro,Melbourne,Dec 1999,392.0,199.0
5252,North and West Metro,Melbourne,Dec 2000,488.0,220.0
5253,North and West Metro,Melbourne,Dec 2001,553.0,240.0
5254,North and West Metro,Melbourne,Dec 2002,535.0,240.0
5255,North and West Metro,Melbourne,Dec 2003,735.0,250.0
5256,North and West Metro,Melbourne,Dec 2004,841.0,260.0
5257,North and West Metro,Melbourne,Dec 2005,1014.0,270.0
5258,North and West Metro,Melbourne,Dec 2006,1090.0,280.0
5259,North and West Metro,Melbourne,Dec 2007,914.0,300.0
5260,North and West Metro,Melbourne,Dec 2008,1051.0,340.0
5261,North and West Metro,Melbourne,Dec 2009,1192.0,350.0
5262,North and West Metro,Melbourne,Dec 2010,1229.0,370.0
5263,North and West Metro,Melbourne,Dec 2011,1371.0,375.0
5264,North and West Metro,Melbourne,Dec 2012,1469.0,370.0
5265,North and West Metro,Melbourne,Dec 2013,1735.0,370.0
5266,North and West Metro,Melbourne,Dec 2014,1849.0,380.0
5267,North and West Metro,Melbourne,Dec 2015,2258.0,370.0
5268,North and West Metro,Melbourne,Dec 2016,2038.0,390.0
5269,North and West Metro,Melbourne,Dec 2017,2340.0,413.0
5270,North and West Metro,Melbourne,Dec 2018,2119.0,430.0
5271,North and West Metro,Melbourne,Dec 2019,2329.0,420.0
5272,North and West Metro,Melbourne,Dec 2020,3617.0,320.0
5273,North and West Metro,Melbourne,Jun 1999,325.0,180.0
5274,North and West Metro,Melbourne,Jun 2000,445.0,215.0
5275,North and West Metro,Melbourne,Jun 2001,487.0,240.0
5276,North and West Metro,Melbourne,Jun 2002,496.0,245.0
5277,North and West Metro,Melbourne,Jun 2003,660.0,250.0
5278,North and West Metro,Melbourne,Jun 2004,743.0,254.0
5279,North and West Metro,Melbourne,Jun 2005,1041.0,270.0
5280,North and West Metro,Melbourne,Jun 2006,1287.0,280.0
5281,North and West Metro,Melbourne,Jun 2007,1181.0,300.0
5282,North and West Metro,Melbourne,Jun 2008,1810.0,300.0
5283,North and West Metro,Melbourne,Jun 2009,1259.0,360.0
5284,North and West Metro,Melbourne,Jun 2010,1187.0,355.0
5285,North and West Metro,Melbourne,Jun 2011,1238.0,370.0
5286,North and West Metro,Melbourne,Jun 2012,1261.0,370.0
5287,North and West Metro,Melbourne,Jun 2013,1729.0,380.0
5288,North and West Metro,Melbourne,Jun 2014,1755.0,370.0
5289,North and West Metro,Melbourne,Jun 2015,1791.0,380.0
5290,North and West Metro,Melbourne,Jun 2016,2049.0,390.0
5291,North and West Metro,Melbourne,Jun 2017,2054.0,410.0
5292,North and West Metro,Melbourne,Jun 2018,2042.0,420.0
5293,North and West Metro,Melbourne,Jun 2019,2117.0,435.0
5294,North and West Metro,Melbourne,Jun 2020,2231.0,375.0
5295,North and West Metro,Melbourne,Jun 2021,3538.0,300.0
5296,North and West Metro,Melbourne,Mar 2000,532.0,200.0
5297,North and West Metro,Melbourne,Mar 2001,727.0,220.0
5298,North and West Metro,Melbourne,Mar 2002,869.0,240.0
5299,North and West Metro,Melbourne,Mar 2003,1152.0,250.0
5300,North and West Metro,Melbourne,Mar 2004,1414.0,260.0
5301,North and West Metro,Melbourne,Mar 2005,1736.0,264.0
5302,North and West Metro,Melbourne,Mar 2006,2050.0,265.0
5303,North and West Metro,Melbourne,Mar 2007,2084.0,280.0
5304,North and West Metro,Melbourne,Mar 2008,1877.0,290.0
5305,North and West Metro,Melbourne,Mar 2009,2492.0,320.0
5306,North and West Metro,Melbourne,Mar 2010,2641.0,340.0
5307,North and West Metro,Melbourne,Mar 2011,2734.0,340.0
5308,North and West Metro,Melbourne,Mar 2012,3286.0,330.0
5309,North and West Metro,Melbourne,Mar 2013,3295.0,350.0
5310,North and West Metro,Melbourne,Mar 2014,3727.0,350.0
5311,North and West Metro,Melbourne,Mar 2015,4771.0,355.0
5312,North and West Metro,Melbourne,Mar 2016,4642.0,355.0
5313,North and West Metro,Melbourne,Mar 2017,4754.0,395.0
5314,North and West Metro,Melbourne,Mar 2018,4200.0,405.0
5315,North and West Metro,Melbourne,Mar 2019,4063.0,420.0
5316,North and West Metro,Melbourne,Mar 2020,5308.0,414.0
5317,North and West Metro,Melbourne,Mar 2021,5491.0,310.0
5318,North and West Metro,Melbourne,Sep 1999,428.0,195.0
5319,North and West Metro,Melbourne,Sep 2000,518.0,220.0
5320,North and West Metro,Melbourne,Sep 2001,592.0,245.0
5321,North and West Metro,Melbourne,Sep 2002,613.0,250.0
5322,North and West Metro,Melbourne,Sep 2003,744.0,255.0
5323,North and West Metro,Melbourne,Sep 2004,1039.0,250.0
5324,North and West Metro,Melbourne,Sep 2005,1405.0,265.0
5325,North and West Metro,Melbourne,Sep 2006,1335.0,275.0
5326,North and West Metro,Melbourne,Sep 2007,1310.0,300.0
5327,North and West Metro,Melbourne,Sep 2008,1270.0,325.0
5328,North and West Metro,Melbourne,Sep 2009,1847.0,350.0
5329,North and West Metro,Melbourne,Sep 2010,1630.0,355.0
5330,North and West Metro,Melbourne,Sep 2011,1686.0,360.0
5331,North and West Metro,Melbourne,Sep 2012,1890.0,360.0
5332,North and West Metro,Melbourne,Sep 2013,2202.0,360.0
5333,North and West Metro,Melbourne,Sep 2014,2701.0,360.0
5334,North and West Metro,Melbourne,Sep 2015,2901.0,370.0
5335,North and West Metro,Melbourne,Sep 2016,3083.0,380.0
5336,North and West Metro,Melbourne,Sep 2017,3151.0,400.0
5337,North and West Metro,Melbourne,Sep 2018,3217.0,420.0
5338,North and West Metro,Melbourne,Sep 2019,3644.0,425.0
5339,North and West Metro,Melbourne,Sep 2020,3386.0,350.0
5349,North and West Metro,Melton,Dec 2008,7.0,286.0
5351,North and West Metro,Melton,Dec 2010,7.0,261.0
5352,North and West Metro,Melton,Dec 2011,8.0,274.0
5353,North and West Metro,Melton,Dec 2012,10.0,284.0
5354,North and West Metro,Melton,Dec 2013,5.0,298.0
5355,North and West Metro,Melton,Dec 2014,11.0,310.0
5356,North and West Metro,Melton,Dec 2015,5.0,313.0
5357,North and West Metro,Melton,Dec 2016,9.0,314.0
5358,North and West Metro,Melton,Dec 2017,9.0,328.0
5359,North and West Metro,Melton,Dec 2018,9.0,338.0
5360,North and West Metro,Melton,Dec 2019,9.0,310.0
5361,North and West Metro,Melton,Dec 2020,10.0,310.0
5371,North and West Metro,Melton,Jun 2008,6.0,227.0
5372,North and West Metro,Melton,Jun 2009,12.0,297.0
5373,North and West Metro,Melton,Jun 2010,13.0,290.0
5374,North and West Metro,Melton,Jun 2011,14.0,294.0
5375,North and West Metro,Melton,Jun 2012,12.0,281.0
5376,North and West Metro,Melton,Jun 2013,13.0,290.0
5377,North and West Metro,Melton,Jun 2014,14.0,301.0
5378,North and West Metro,Melton,Jun 2015,10.0,314.0
5379,North and West Metro,Melton,Jun 2016,6.0,322.0
5380,North and West Metro,Melton,Jun 2017,13.0,320.0
5381,North and West Metro,Melton,Jun 2018,7.0,328.0
5382,North and West Metro,Melton,Jun 2019,10.0,338.0
5383,North and West Metro,Melton,Jun 2020,9.0,345.0
5384,North and West Metro,Melton,Jun 2021,10.0,349.0
5393,North and West Metro,Melton,Mar 2008,5.0,227.0
5394,North and West Metro,Melton,Mar 2009,12.0,294.0
5395,North and West Metro,Melton,Mar 2010,7.0,240.0
5396,North and West Metro,Melton,Mar 2011,8.0,309.0
5397,North and West Metro,Melton,Mar 2012,9.0,281.0
5398,North and West Metro,Melton,Mar 2013,7.0,290.0
5399,North and West Metro,Melton,Mar 2014,9.0,301.0
5400,North and West Metro,Melton,Mar 2015,9.0,280.0
5401,North and West Metro,Melton,Mar 2016,11.0,314.0
5402,North and West Metro,Melton,Mar 2017,14.0,317.0
5403,North and West Metro,Melton,Mar 2018,13.0,328.0
5404,North and West Metro,Melton,Mar 2019,5.0,326.0
5405,North and West Metro,Melton,Mar 2020,7.0,346.0
5406,North and West Metro,Melton,Mar 2021,8.0,346.0
5416,North and West Metro,Melton,Sep 2008,8.0,229.0
5417,North and West Metro,Melton,Sep 2009,11.0,260.0
5418,North and West Metro,Melton,Sep 2010,7.0,277.0
5419,North and West Metro,Melton,Sep 2011,11.0,274.0
5420,North and West Metro,Melton,Sep 2012,16.0,284.0
5422,North and West Metro,Melton,Sep 2014,12.0,301.0
5423,North and West Metro,Melton,Sep 2015,19.0,314.0
5424,North and West Metro,Melton,Sep 2016,9.0,314.0
5425,North and West Metro,Melton,Sep 2017,9.0,320.0
5426,North and West Metro,Melton,Sep 2018,6.0,333.0
5427,North and West Metro,Melton,Sep 2019,12.0,305.0
5428,North and West Metro,Melton,Sep 2020,3.0,345.0
5429,North and West Metro,Moonee Valley,Dec 1999,152.0,120.0
5430,North and West Metro,Moonee Valley,Dec 2000,141.0,120.0
5431,North and West Metro,Moonee Valley,Dec 2001,136.0,130.0
5432,North and West Metro,Moonee Valley,Dec 2002,150.0,140.0
5433,North and West Metro,Moonee Valley,Dec 2003,148.0,145.0
5434,North and West Metro,Moonee Valley,Dec 2004,139.0,150.0
5435,North and West Metro,Moonee Valley,Dec 2005,139.0,155.0
5436,North and West Metro,Moonee Valley,Dec 2006,149.0,170.0
5437,North and West Metro,Moonee Valley,Dec 2007,96.0,190.0
5438,North and West Metro,Moonee Valley,Dec 2008,145.0,230.0
5439,North and West Metro,Moonee Valley,Dec 2009,146.0,240.0
5440,North and West Metro,Moonee Valley,Dec 2010,141.0,240.0
5441,North and West Metro,Moonee Valley,Dec 2011,136.0,252.0
5442,North and West Metro,Moonee Valley,Dec 2012,157.0,255.0
5443,North and West Metro,Moonee Valley,Dec 2013,177.0,265.0
5444,North and West Metro,Moonee Valley,Dec 2014,166.0,270.0
5445,North and West Metro,Moonee Valley,Dec 2015,228.0,288.0
5446,North and West Metro,Moonee Valley,Dec 2016,192.0,285.0
5447,North and West Metro,Moonee Valley,Dec 2017,275.0,325.0
5448,North and West Metro,Moonee Valley,Dec 2018,301.0,350.0
5449,North and West Metro,Moonee Valley,Dec 2019,243.0,330.0
5450,North and West Metro,Moonee Valley,Dec 2020,311.0,325.0
5451,North and West Metro,Moonee Valley,Jun 1999,170.0,115.0
5452,North and West Metro,Moonee Valley,Jun 2000,176.0,125.0
5453,North and West Metro,Moonee Valley,Jun 2001,147.0,130.0
5454,North and West Metro,Moonee Valley,Jun 2002,181.0,140.0
5455,North and West Metro,Moonee Valley,Jun 2003,156.0,143.0
5456,North and West Metro,Moonee Valley,Jun 2004,149.0,150.0
5457,North and West Metro,Moonee Valley,Jun 2005,179.0,155.0
5458,North and West Metro,Moonee Valley,Jun 2006,131.0,165.0
5459,North and West Metro,Moonee Valley,Jun 2007,139.0,190.0
5460,North and West Metro,Moonee Valley,Jun 2008,163.0,220.0
5461,North and West Metro,Moonee Valley,Jun 2009,116.0,230.0
5462,North and West Metro,Moonee Valley,Jun 2010,156.0,250.0
5463,North and West Metro,Moonee Valley,Jun 2011,143.0,260.0
5464,North and West Metro,Moonee Valley,Jun 2012,167.0,270.0
5465,North and West Metro,Moonee Valley,Jun 2013,186.0,260.0
5466,North and West Metro,Moonee Valley,Jun 2014,207.0,280.0
5467,North and West Metro,Moonee Valley,Jun 2015,173.0,290.0
5468,North and West Metro,Moonee Valley,Jun 2016,220.0,300.0
5469,North and West Metro,Moonee Valley,Jun 2017,220.0,310.0
5470,North and West Metro,Moonee Valley,Jun 2018,200.0,320.0
5471,North and West Metro,Moonee Valley,Jun 2019,258.0,340.0
5472,North and West Metro,Moonee Valley,Jun 2020,227.0,336.0
5473,North and West Metro,Moonee Valley,Jun 2021,289.0,300.0
5474,North and West Metro,Moonee Valley,Mar 2000,213.0,120.0
5475,North and West Metro,Moonee Valley,Mar 2001,205.0,125.0
5476,North and West Metro,Moonee Valley,Mar 2002,178.0,135.0
5477,North and West Metro,Moonee Valley,Mar 2003,175.0,140.0
5478,North and West Metro,Moonee Valley,Mar 2004,175.0,150.0
5479,North and West Metro,Moonee Valley,Mar 2005,189.0,150.0
5480,North and West Metro,Moonee Valley,Mar 2006,184.0,162.0
5481,North and West Metro,Moonee Valley,Mar 2007,166.0,170.0
5482,North and West Metro,Moonee Valley,Mar 2008,145.0,200.0
5483,North and West Metro,Moonee Valley,Mar 2009,127.0,220.0
5484,North and West Metro,Moonee Valley,Mar 2010,140.0,233.0
5485,North and West Metro,Moonee Valley,Mar 2011,161.0,260.0
5486,North and West Metro,Moonee Valley,Mar 2012,169.0,275.0
5487,North and West Metro,Moonee Valley,Mar 2013,204.0,265.0
5488,North and West Metro,Moonee Valley,Mar 2014,182.0,273.0
5489,North and West Metro,Moonee Valley,Mar 2015,238.0,280.0
5490,North and West Metro,Moonee Valley,Mar 2016,203.0,290.0
5491,North and West Metro,Moonee Valley,Mar 2017,221.0,300.0
5492,North and West Metro,Moonee Valley,Mar 2018,213.0,315.0
5493,North and West Metro,Moonee Valley,Mar 2019,334.0,363.0
5494,North and West Metro,Moonee Valley,Mar 2020,379.0,350.0
5495,North and West Metro,Moonee Valley,Mar 2021,346.0,320.0
5496,North and West Metro,Moonee Valley,Sep 1999,160.0,115.0
5497,North and West Metro,Moonee Valley,Sep 2000,166.0,125.0
5498,North and West Metro,Moonee Valley,Sep 2001,154.0,130.0
5499,North and West Metro,Moonee Valley,Sep 2002,190.0,140.0
5500,North and West Metro,Moonee Valley,Sep 2003,170.0,140.0
5501,North and West Metro,Moonee Valley,Sep 2004,170.0,145.0
5502,North and West Metro,Moonee Valley,Sep 2005,195.0,155.0
5503,North and West Metro,Moonee Valley,Sep 2006,143.0,165.0
5504,North and West Metro,Moonee Valley,Sep 2007,145.0,180.0
5505,North and West Metro,Moonee Valley,Sep 2008,133.0,210.0
5506,North and West Metro,Moonee Valley,Sep 2009,139.0,230.0
5507,North and West Metro,Moonee Valley,Sep 2010,166.0,250.0
5508,North and West Metro,Moonee Valley,Sep 2011,168.0,260.0
5509,North and West Metro,Moonee Valley,Sep 2012,172.0,250.0
5510,North and West Metro,Moonee Valley,Sep 2013,186.0,260.0
5511,North and West Metro,Moonee Valley,Sep 2014,179.0,277.0
5512,North and West Metro,Moonee Valley,Sep 2015,235.0,280.0
5513,North and West Metro,Moonee Valley,Sep 2016,208.0,293.0
5514,North and West Metro,Moonee Valley,Sep 2017,317.0,350.0
5515,North and West Metro,Moonee Valley,Sep 2018,221.0,320.0
5516,North and West Metro,Moonee Valley,Sep 2019,300.0,330.0
5517,North and West Metro,Moonee Valley,Sep 2020,214.0,330.0
5518,North and West Metro,Moreland,Dec 1999,228.0,115.0
5519,North and West Metro,Moreland,Dec 2000,189.0,120.0
5520,North and West Metro,Moreland,Dec 2001,188.0,130.0
5521,North and West Metro,Moreland,Dec 2002,202.0,135.0
5522,North and West Metro,Moreland,Dec 2003,186.0,140.0
5523,North and West Metro,Moreland,Dec 2004,203.0,145.0
5524,North and West Metro,Moreland,Dec 2005,216.0,150.0
5525,North and West Metro,Moreland,Dec 2006,168.0,160.0
5526,North and West Metro,Moreland,Dec 2007,156.0,188.0
5527,North and West Metro,Moreland,Dec 2008,217.0,210.0
5528,North and West Metro,Moreland,Dec 2009,232.0,240.0
5529,North and West Metro,Moreland,Dec 2010,279.0,254.0
5530,North and West Metro,Moreland,Dec 2011,302.0,255.0
5531,North and West Metro,Moreland,Dec 2012,259.0,269.0
5532,North and West Metro,Moreland,Dec 2013,342.0,280.0
5533,North and West Metro,Moreland,Dec 2014,336.0,290.0
5534,North and West Metro,Moreland,Dec 2015,342.0,290.0
5535,North and West Metro,Moreland,Dec 2016,371.0,300.0
5536,North and West Metro,Moreland,Dec 2017,399.0,335.0
5537,North and West Metro,Moreland,Dec 2018,384.0,345.0
5538,North and West Metro,Moreland,Dec 2019,365.0,345.0
5539,North and West Metro,Moreland,Dec 2020,411.0,320.0
5540,North and West Metro,Moreland,Jun 1999,202.0,110.0
5541,North and West Metro,Moreland,Jun 2000,241.0,120.0
5542,North and West Metro,Moreland,Jun 2001,188.0,125.0
5543,North and West Metro,Moreland,Jun 2002,231.0,132.0
5544,North and West Metro,Moreland,Jun 2003,240.0,140.0
5545,North and West Metro,Moreland,Jun 2004,182.0,145.0
5546,North and West Metro,Moreland,Jun 2005,235.0,150.0
5547,North and West Metro,Moreland,Jun 2006,178.0,150.0
5548,North and West Metro,Moreland,Jun 2007,186.0,175.0
5549,North and West Metro,Moreland,Jun 2008,215.0,210.0
5550,North and West Metro,Moreland,Jun 2009,206.0,240.0
5551,North and West Metro,Moreland,Jun 2010,212.0,250.0
5552,North and West Metro,Moreland,Jun 2011,271.0,260.0
5553,North and West Metro,Moreland,Jun 2012,241.0,270.0
5554,North and West Metro,Moreland,Jun 2013,305.0,280.0
5555,North and West Metro,Moreland,Jun 2014,354.0,290.0
5556,North and West Metro,Moreland,Jun 2015,300.0,280.0
5557,North and West Metro,Moreland,Jun 2016,370.0,300.0
5558,North and West Metro,Moreland,Jun 2017,376.0,320.0
5559,North and West Metro,Moreland,Jun 2018,425.0,340.0
5560,North and West Metro,Moreland,Jun 2019,348.0,350.0
5561,North and West Metro,Moreland,Jun 2020,454.0,360.0
5562,North and West Metro,Moreland,Jun 2021,529.0,310.0
5563,North and West Metro,Moreland,Mar 2000,301.0,120.0
5564,North and West Metro,Moreland,Mar 2001,261.0,123.0
5565,North and West Metro,Moreland,Mar 2002,251.0,130.0
5566,North and West Metro,Moreland,Mar 2003,318.0,140.0
5567,North and West Metro,Moreland,Mar 2004,310.0,145.0
5568,North and West Metro,Moreland,Mar 2005,276.0,150.0
5569,North and West Metro,Moreland,Mar 2006,252.0,150.0
5570,North and West Metro,Moreland,Mar 2007,262.0,171.0
5571,North and West Metro,Moreland,Mar 2008,293.0,200.0
5572,North and West Metro,Moreland,Mar 2009,299.0,230.0
5573,North and West Metro,Moreland,Mar 2010,291.0,240.0
5574,North and West Metro,Moreland,Mar 2011,305.0,260.0
5575,North and West Metro,Moreland,Mar 2012,365.0,260.0
5576,North and West Metro,Moreland,Mar 2013,442.0,270.0
5577,North and West Metro,Moreland,Mar 2014,425.0,280.0
5578,North and West Metro,Moreland,Mar 2015,462.0,280.0
5579,North and West Metro,Moreland,Mar 2016,423.0,300.0
5580,North and West Metro,Moreland,Mar 2017,469.0,310.0
5581,North and West Metro,Moreland,Mar 2018,442.0,330.0
5582,North and West Metro,Moreland,Mar 2019,468.0,340.0
5583,North and West Metro,Moreland,Mar 2020,451.0,350.0
5584,North and West Metro,Moreland,Mar 2021,495.0,320.0
5585,North and West Metro,Moreland,Sep 1999,229.0,110.0
5586,North and West Metro,Moreland,Sep 2000,218.0,120.0
5587,North and West Metro,Moreland,Sep 2001,209.0,130.0
5588,North and West Metro,Moreland,Sep 2002,210.0,132.0
5589,North and West Metro,Moreland,Sep 2003,217.0,140.0
5590,North and West Metro,Moreland,Sep 2004,231.0,147.0
5591,North and West Metro,Moreland,Sep 2005,236.0,150.0
5592,North and West Metro,Moreland,Sep 2006,206.0,160.0
5593,North and West Metro,Moreland,Sep 2007,209.0,180.0
5594,North and West Metro,Moreland,Sep 2008,226.0,220.0
5595,North and West Metro,Moreland,Sep 2009,241.0,240.0
5596,North and West Metro,Moreland,Sep 2010,262.0,250.0
5597,North and West Metro,Moreland,Sep 2011,352.0,270.0
5598,North and West Metro,Moreland,Sep 2012,271.0,265.0
5599,North and West Metro,Moreland,Sep 2013,328.0,270.0
5600,North and West Metro,Moreland,Sep 2014,439.0,295.0
5601,North and West Metro,Moreland,Sep 2015,407.0,300.0
5602,North and West Metro,Moreland,Sep 2016,526.0,330.0
5603,North and West Metro,Moreland,Sep 2017,369.0,325.0
5604,North and West Metro,Moreland,Sep 2018,522.0,360.0
5605,North and West Metro,Moreland,Sep 2019,437.0,355.0
5606,North and West Metro,Moreland,Sep 2020,351.0,350.0
5607,North and West Metro,Nillumbik,Dec 1999,7.0,110.0
5608,North and West Metro,Nillumbik,Dec 2000,6.0,105.0
5610,North and West Metro,Nillumbik,Dec 2002,5.0,150.0
5613,North and West Metro,Nillumbik,Dec 2005,5.0,160.0
5614,North and West Metro,Nillumbik,Dec 2006,9.0,160.0
5616,North and West Metro,Nillumbik,Dec 2008,8.0,190.0
5617,North and West Metro,Nillumbik,Dec 2009,5.0,175.0
5618,North and West Metro,Nillumbik,Dec 2010,6.0,213.0
5623,North and West Metro,Nillumbik,Dec 2015,8.0,215.0
5625,North and West Metro,Nillumbik,Dec 2017,7.0,285.0
5626,North and West Metro,Nillumbik,Dec 2018,3.0,350.0
5627,North and West Metro,Nillumbik,Dec 2019,5.0,320.0
5628,North and West Metro,Nillumbik,Dec 2020,8.0,300.0
