,Region,LGA,Quater,Count,Median
5166,North and West Metro,Maribyrnong,Dec 2003,21.0,260.0
5167,North and West Metro,Maribyrnong,Dec 2004,16.0,280.0
5168,North and West Metro,Maribyrnong,Dec 2005,8.0,310.0
5169,North and West Metro,Maribyrnong,Dec 2006,17.0,320.0
5170,North and West Metro,Maribyrnong,Dec 2007,10.0,365.0
5171,North and West Metro,Maribyrnong,Dec 2008,21.0,380.0
5172,North and West Metro,Maribyrnong,Dec 2009,21.0,420.0
5173,North and West Metro,Maribyrnong,Dec 2010,30.0,478.0
5174,North and West Metro,Maribyrnong,Dec 2011,33.0,420.0
5175,North and West Metro,Maribyrnong,Dec 2012,32.0,465.0
5176,North and West Metro,Maribyrnong,Dec 2013,38.0,500.0
5177,North and West Metro,Maribyrnong,Dec 2014,37.0,500.0
5178,North and West Metro,Maribyrnong,Dec 2015,42.0,510.0
5179,North and West Metro,Maribyrnong,Dec 2016,40.0,565.0
5180,North and West Metro,Maribyrnong,Dec 2017,47.0,595.0
5181,North and West Metro,Maribyrnong,Dec 2018,39.0,620.0
5182,North and West Metro,Maribyrnong,Dec 2019,36.0,650.0
5183,North and West Metro,Maribyrnong,Dec 2020,47.0,600.0
5184,North and West Metro,Maribyrnong,Jun 1999,24.0,200.0
5185,North and West Metro,Maribyrnong,Jun 2000,18.0,200.0
5186,North and West Metro,Maribyrnong,Jun 2001,12.0,225.0
5187,North and West Metro,Maribyrnong,Jun 2002,12.0,253.0
5188,North and West Metro,Maribyrnong,Jun 2003,10.0,220.0
5189,North and West Metro,Maribyrnong,Jun 2004,11.0,250.0
5190,North and West Metro,Maribyrnong,Jun 2005,20.0,245.0
5191,North and West Metro,Maribyrnong,Jun 2006,12.0,308.0
5192,North and West Metro,Maribyrnong,Jun 2007,18.0,285.0
5193,North and West Metro,Maribyrnong,Jun 2008,27.0,380.0
5194,North and West Metro,Maribyrnong,Jun 2009,26.0,430.0
5195,North and West Metro,Maribyrnong,Jun 2010,27.0,420.0
5196,North and West Metro,Maribyrnong,Jun 2011,28.0,468.0
5197,North and West Metro,Maribyrnong,Jun 2012,38.0,405.0
5198,North and West Metro,Maribyrnong,Jun 2013,31.0,480.0
5199,North and West Metro,Maribyrnong,Jun 2014,28.0,530.0
5200,North and West Metro,Maribyrnong,Jun 2015,30.0,478.0
5201,North and West Metro,Maribyrnong,Jun 2016,47.0,480.0
5202,North and West Metro,Maribyrnong,Jun 2017,40.0,580.0
5203,North and West Metro,Maribyrnong,Jun 2018,33.0,560.0
5204,North and West Metro,Maribyrnong,Jun 2019,45.0,610.0
5205,North and West Metro,Maribyrnong,Jun 2020,41.0,620.0
5206,North and West Metro,Maribyrnong,Jun 2021,42.0,555.0
5207,North and West Metro,Maribyrnong,Mar 2000,23.0,200.0
5208,North and West Metro,Maribyrnong,Mar 2001,16.0,235.0
5209,North and West Metro,Maribyrnong,Mar 2002,20.0,223.0
5210,North and West Metro,Maribyrnong,Mar 2003,29.0,235.0
5211,North and West Metro,Maribyrnong,Mar 2004,22.0,250.0
5212,North and West Metro,Maribyrnong,Mar 2005,12.0,295.0
5213,North and West Metro,Maribyrnong,Mar 2006,22.0,278.0
5214,North and West Metro,Maribyrnong,Mar 2007,33.0,280.0
5215,North and West Metro,Maribyrnong,Mar 2008,32.0,400.0
5216,North and West Metro,Maribyrnong,Mar 2009,21.0,400.0
5217,North and West Metro,Maribyrnong,Mar 2010,30.0,435.0
5218,North and West Metro,Maribyrnong,Mar 2011,38.0,365.0
5219,North and West Metro,Maribyrnong,Mar 2012,35.0,390.0
5220,North and West Metro,Maribyrnong,Mar 2013,42.0,493.0
5221,North and West Metro,Maribyrnong,Mar 2014,38.0,473.0
5222,North and West Metro,Maribyrnong,Mar 2015,59.0,550.0
5223,North and West Metro,Maribyrnong,Mar 2016,52.0,520.0
5224,North and West Metro,Maribyrnong,Mar 2017,52.0,590.0
5225,North and West Metro,Maribyrnong,Mar 2018,56.0,610.0
5226,North and West Metro,Maribyrnong,Mar 2019,56.0,640.0
5227,North and West Metro,Maribyrnong,Mar 2020,41.0,640.0
5228,North and West Metro,Maribyrnong,Mar 2021,60.0,630.0
5229,North and West Metro,Maribyrnong,Sep 1999,13.0,195.0
5230,North and West Metro,Maribyrnong,Sep 2000,13.0,180.0
5231,North and West Metro,Maribyrnong,Sep 2001,10.0,205.0
5232,North and West Metro,Maribyrnong,Sep 2002,19.0,240.0
5233,North and West Metro,Maribyrnong,Sep 2003,14.0,253.0
5234,North and West Metro,Maribyrnong,Sep 2004,18.0,245.0
5235,North and West Metro,Maribyrnong,Sep 2005,15.0,270.0
5236,North and West Metro,Maribyrnong,Sep 2006,19.0,295.0
5237,North and West Metro,Maribyrnong,Sep 2007,22.0,380.0
5238,North and West Metro,Maribyrnong,Sep 2008,29.0,400.0
5239,North and West Metro,Maribyrnong,Sep 2009,23.0,450.0
5240,North and West Metro,Maribyrnong,Sep 2010,30.0,410.0
5241,North and West Metro,Maribyrnong,Sep 2011,29.0,420.0
5242,North and West Metro,Maribyrnong,Sep 2012,45.0,450.0
5243,North and West Metro,Maribyrnong,Sep 2013,44.0,495.0
5244,North and West Metro,Maribyrnong,Sep 2014,37.0,495.0
5245,North and West Metro,Maribyrnong,Sep 2015,47.0,550.0
5246,North and West Metro,Maribyrnong,Sep 2016,38.0,530.0
5247,North and West Metro,Maribyrnong,Sep 2017,49.0,600.0
5248,North and West Metro,Maribyrnong,Sep 2018,43.0,600.0
5249,North and West Metro,Maribyrnong,Sep 2019,57.0,630.0
5250,North and West Metro,Maribyrnong,Sep 2020,31.0,580.0
5251,North and West Metro,Melbourne,Dec 1999,14.0,370.0
5252,North and West Metro,Melbourne,Dec 2000,10.0,378.0
5253,North and West Metro,Melbourne,Dec 2001,16.0,400.0
5254,North and West Metro,Melbourne,Dec 2002,15.0,390.0
5255,North and West Metro,Melbourne,Dec 2003,13.0,410.0
5256,North and West Metro,Melbourne,Dec 2004,13.0,495.0
5257,North and West Metro,Melbourne,Dec 2005,7.0,420.0
5258,North and West Metro,Melbourne,Dec 2006,13.0,500.0
5259,North and West Metro,Melbourne,Dec 2007,21.0,650.0
5260,North and West Metro,Melbourne,Dec 2008,15.0,670.0
5261,North and West Metro,Melbourne,Dec 2009,15.0,750.0
5262,North and West Metro,Melbourne,Dec 2010,28.0,770.0
5263,North and West Metro,Melbourne,Dec 2011,25.0,780.0
5264,North and West Metro,Melbourne,Dec 2012,26.0,790.0
5265,North and West Metro,Melbourne,Dec 2013,20.0,775.0
5266,North and West Metro,Melbourne,Dec 2014,24.0,818.0
5267,North and West Metro,Melbourne,Dec 2015,24.0,845.0
5268,North and West Metro,Melbourne,Dec 2016,23.0,880.0
5269,North and West Metro,Melbourne,Dec 2017,20.0,868.0
5270,North and West Metro,Melbourne,Dec 2018,29.0,850.0
5271,North and West Metro,Melbourne,Dec 2019,22.0,960.0
5272,North and West Metro,Melbourne,Dec 2020,28.0,900.0
5273,North and West Metro,Melbourne,Jun 1999,8.0,394.0
5274,North and West Metro,Melbourne,Jun 2000,15.0,350.0
5275,North and West Metro,Melbourne,Jun 2001,16.0,410.0
5276,North and West Metro,Melbourne,Jun 2002,16.0,385.0
5277,North and West Metro,Melbourne,Jun 2003,12.0,440.0
5278,North and West Metro,Melbourne,Jun 2004,9.0,550.0
5279,North and West Metro,Melbourne,Jun 2005,11.0,495.0
5280,North and West Metro,Melbourne,Jun 2006,9.0,530.0
5281,North and West Metro,Melbourne,Jun 2007,12.0,620.0
5282,North and West Metro,Melbourne,Jun 2008,10.0,650.0
5283,North and West Metro,Melbourne,Jun 2009,8.0,615.0
5284,North and West Metro,Melbourne,Jun 2010,22.0,698.0
5285,North and West Metro,Melbourne,Jun 2011,22.0,700.0
5286,North and West Metro,Melbourne,Jun 2012,15.0,770.0
5287,North and West Metro,Melbourne,Jun 2013,12.0,790.0
5288,North and West Metro,Melbourne,Jun 2014,11.0,830.0
5289,North and West Metro,Melbourne,Jun 2015,21.0,850.0
5290,North and West Metro,Melbourne,Jun 2016,21.0,875.0
5291,North and West Metro,Melbourne,Jun 2017,11.0,850.0
5292,North and West Metro,Melbourne,Jun 2018,14.0,940.0
5293,North and West Metro,Melbourne,Jun 2019,15.0,1000.0
5294,North and West Metro,Melbourne,Jun 2020,31.0,880.0
5295,North and West Metro,Melbourne,Jun 2021,17.0,920.0
5296,North and West Metro,Melbourne,Mar 2000,45.0,400.0
5297,North and West Metro,Melbourne,Mar 2001,44.0,410.0
5298,North and West Metro,Melbourne,Mar 2002,37.0,400.0
5299,North and West Metro,Melbourne,Mar 2003,29.0,460.0
5300,North and West Metro,Melbourne,Mar 2004,17.0,420.0
5301,North and West Metro,Melbourne,Mar 2005,29.0,450.0
5302,North and West Metro,Melbourne,Mar 2006,14.0,470.0
5303,North and West Metro,Melbourne,Mar 2007,17.0,650.0
5304,North and West Metro,Melbourne,Mar 2008,17.0,650.0
5305,North and West Metro,Melbourne,Mar 2009,23.0,630.0
5306,North and West Metro,Melbourne,Mar 2010,35.0,709.0
5307,North and West Metro,Melbourne,Mar 2011,21.0,750.0
5308,North and West Metro,Melbourne,Mar 2012,27.0,760.0
5309,North and West Metro,Melbourne,Mar 2013,29.0,820.0
5310,North and West Metro,Melbourne,Mar 2014,35.0,825.0
5311,North and West Metro,Melbourne,Mar 2015,36.0,810.0
5312,North and West Metro,Melbourne,Mar 2016,46.0,810.0
5313,North and West Metro,Melbourne,Mar 2017,37.0,900.0
5314,North and West Metro,Melbourne,Mar 2018,53.0,900.0
5315,North and West Metro,Melbourne,Mar 2019,35.0,925.0
5316,North and West Metro,Melbourne,Mar 2020,31.0,950.0
5317,North and West Metro,Melbourne,Mar 2021,54.0,930.0
5318,North and West Metro,Melbourne,Sep 1999,12.0,395.0
5319,North and West Metro,Melbourne,Sep 2000,22.0,445.0
5320,North and West Metro,Melbourne,Sep 2001,11.0,400.0
5321,North and West Metro,Melbourne,Sep 2002,11.0,440.0
5322,North and West Metro,Melbourne,Sep 2003,16.0,415.0
5323,North and West Metro,Melbourne,Sep 2004,15.0,410.0
5324,North and West Metro,Melbourne,Sep 2005,13.0,460.0
5325,North and West Metro,Melbourne,Sep 2006,8.0,456.0
5326,North and West Metro,Melbourne,Sep 2007,10.0,613.0
5327,North and West Metro,Melbourne,Sep 2008,14.0,685.0
5328,North and West Metro,Melbourne,Sep 2009,16.0,700.0
5329,North and West Metro,Melbourne,Sep 2010,20.0,713.0
5330,North and West Metro,Melbourne,Sep 2011,17.0,850.0
5331,North and West Metro,Melbourne,Sep 2012,7.0,750.0
5332,North and West Metro,Melbourne,Sep 2013,13.0,870.0
5333,North and West Metro,Melbourne,Sep 2014,17.0,750.0
5334,North and West Metro,Melbourne,Sep 2015,22.0,895.0
5335,North and West Metro,Melbourne,Sep 2016,31.0,840.0
5336,North and West Metro,Melbourne,Sep 2017,21.0,860.0
5337,North and West Metro,Melbourne,Sep 2018,16.0,925.0
5338,North and West Metro,Melbourne,Sep 2019,23.0,860.0
5339,North and West Metro,Melbourne,Sep 2020,12.0,725.0
5340,North and West Metro,Melton,Dec 1999,31.0,180.0
5341,North and West Metro,Melton,Dec 2000,29.0,200.0
5342,North and West Metro,Melton,Dec 2001,27.0,240.0
5343,North and West Metro,Melton,Dec 2002,21.0,220.0
5344,North and West Metro,Melton,Dec 2003,46.0,230.0
5345,North and West Metro,Melton,Dec 2004,57.0,240.0
5346,North and West Metro,Melton,Dec 2005,68.0,240.0
5347,North and West Metro,Melton,Dec 2006,82.0,260.0
5348,North and West Metro,Melton,Dec 2007,90.0,290.0
5349,North and West Metro,Melton,Dec 2008,117.0,310.0
5350,North and West Metro,Melton,Dec 2009,185.0,300.0
5351,North and West Metro,Melton,Dec 2010,231.0,320.0
5352,North and West Metro,Melton,Dec 2011,321.0,320.0
5353,North and West Metro,Melton,Dec 2012,257.0,320.0
5354,North and West Metro,Melton,Dec 2013,269.0,330.0
5355,North and West Metro,Melton,Dec 2014,255.0,350.0
5356,North and West Metro,Melton,Dec 2015,326.0,365.0
5357,North and West Metro,Melton,Dec 2016,338.0,375.0
5358,North and West Metro,Melton,Dec 2017,466.0,385.0
5359,North and West Metro,Melton,Dec 2018,498.0,400.0
5360,North and West Metro,Melton,Dec 2019,673.0,400.0
5361,North and West Metro,Melton,Dec 2020,791.0,400.0
5362,North and West Metro,Melton,Jun 1999,23.0,170.0
5363,North and West Metro,Melton,Jun 2000,16.0,183.0
5364,North and West Metro,Melton,Jun 2001,25.0,180.0
5365,North and West Metro,Melton,Jun 2002,34.0,225.0
5366,North and West Metro,Melton,Jun 2003,27.0,230.0
5367,North and West Metro,Melton,Jun 2004,46.0,240.0
5368,North and West Metro,Melton,Jun 2005,69.0,250.0
5369,North and West Metro,Melton,Jun 2006,54.0,258.0
5370,North and West Metro,Melton,Jun 2007,78.0,280.0
5371,North and West Metro,Melton,Jun 2008,123.0,310.0
5372,North and West Metro,Melton,Jun 2009,222.0,300.0
5373,North and West Metro,Melton,Jun 2010,194.0,310.0
5374,North and West Metro,Melton,Jun 2011,271.0,320.0
5375,North and West Metro,Melton,Jun 2012,282.0,315.0
5376,North and West Metro,Melton,Jun 2013,282.0,325.0
5377,North and West Metro,Melton,Jun 2014,264.0,347.0
5378,North and West Metro,Melton,Jun 2015,290.0,350.0
5379,North and West Metro,Melton,Jun 2016,296.0,370.0
5380,North and West Metro,Melton,Jun 2017,413.0,380.0
5381,North and West Metro,Melton,Jun 2018,473.0,395.0
5382,North and West Metro,Melton,Jun 2019,563.0,400.0
5383,North and West Metro,Melton,Jun 2020,648.0,390.0
5384,North and West Metro,Melton,Jun 2021,636.0,400.0
5385,North and West Metro,Melton,Mar 2000,30.0,180.0
5386,North and West Metro,Melton,Mar 2001,19.0,200.0
5387,North and West Metro,Melton,Mar 2002,28.0,200.0
5388,North and West Metro,Melton,Mar 2003,33.0,230.0
5389,North and West Metro,Melton,Mar 2004,64.0,240.0
5390,North and West Metro,Melton,Mar 2005,71.0,240.0
5391,North and West Metro,Melton,Mar 2006,80.0,250.0
5392,North and West Metro,Melton,Mar 2007,84.0,260.0
5393,North and West Metro,Melton,Mar 2008,106.0,290.0
5394,North and West Metro,Melton,Mar 2009,148.0,310.0
5395,North and West Metro,Melton,Mar 2010,179.0,310.0
5396,North and West Metro,Melton,Mar 2011,283.0,310.0
5397,North and West Metro,Melton,Mar 2012,199.0,320.0
5398,North and West Metro,Melton,Mar 2013,276.0,320.0
5399,North and West Metro,Melton,Mar 2014,290.0,350.0
5400,North and West Metro,Melton,Mar 2015,293.0,350.0
5401,North and West Metro,Melton,Mar 2016,321.0,360.0
5402,North and West Metro,Melton,Mar 2017,377.0,380.0
5403,North and West Metro,Melton,Mar 2018,432.0,400.0
5404,North and West Metro,Melton,Mar 2019,519.0,400.0
5405,North and West Metro,Melton,Mar 2020,631.0,400.0
5406,North and West Metro,Melton,Mar 2021,764.0,400.0
5407,North and West Metro,Melton,Sep 1999,26.0,163.0
5408,North and West Metro,Melton,Sep 2000,33.0,170.0
5409,North and West Metro,Melton,Sep 2001,29.0,200.0
5410,North and West Metro,Melton,Sep 2002,31.0,220.0
5411,North and West Metro,Melton,Sep 2003,63.0,230.0
5412,North and West Metro,Melton,Sep 2004,56.0,250.0
5413,North and West Metro,Melton,Sep 2005,70.0,250.0
5414,North and West Metro,Melton,Sep 2006,78.0,250.0
5415,North and West Metro,Melton,Sep 2007,74.0,271.0
5416,North and West Metro,Melton,Sep 2008,102.0,320.0
5417,North and West Metro,Melton,Sep 2009,198.0,310.0
5418,North and West Metro,Melton,Sep 2010,182.0,320.0
5419,North and West Metro,Melton,Sep 2011,306.0,310.0
5420,North and West Metro,Melton,Sep 2012,279.0,310.0
5421,North and West Metro,Melton,Sep 2013,284.0,330.0
5422,North and West Metro,Melton,Sep 2014,301.0,350.0
5423,North and West Metro,Melton,Sep 2015,303.0,360.0
5424,North and West Metro,Melton,Sep 2016,353.0,370.0
5425,North and West Metro,Melton,Sep 2017,447.0,380.0
5426,North and West Metro,Melton,Sep 2018,555.0,395.0
5427,North and West Metro,Melton,Sep 2019,681.0,400.0
5428,North and West Metro,Melton,Sep 2020,666.0,400.0
5429,North and West Metro,Moonee Valley,Dec 1999,38.0,255.0
5430,North and West Metro,Moonee Valley,Dec 2000,29.0,255.0
5431,North and West Metro,Moonee Valley,Dec 2001,27.0,265.0
5432,North and West Metro,Moonee Valley,Dec 2002,42.0,275.0
5433,North and West Metro,Moonee Valley,Dec 2003,26.0,278.0
5434,North and West Metro,Moonee Valley,Dec 2004,31.0,300.0
5435,North and West Metro,Moonee Valley,Dec 2005,30.0,300.0
5436,North and West Metro,Moonee Valley,Dec 2006,33.0,330.0
5437,North and West Metro,Moonee Valley,Dec 2007,23.0,380.0
5438,North and West Metro,Moonee Valley,Dec 2008,32.0,415.0
5439,North and West Metro,Moonee Valley,Dec 2009,25.0,400.0
5440,North and West Metro,Moonee Valley,Dec 2010,32.0,515.0
5441,North and West Metro,Moonee Valley,Dec 2011,31.0,500.0
5442,North and West Metro,Moonee Valley,Dec 2012,36.0,460.0
5443,North and West Metro,Moonee Valley,Dec 2013,32.0,598.0
5444,North and West Metro,Moonee Valley,Dec 2014,48.0,640.0
5445,North and West Metro,Moonee Valley,Dec 2015,51.0,600.0
5446,North and West Metro,Moonee Valley,Dec 2016,53.0,620.0
5447,North and West Metro,Moonee Valley,Dec 2017,67.0,645.0
5448,North and West Metro,Moonee Valley,Dec 2018,59.0,700.0
5449,North and West Metro,Moonee Valley,Dec 2019,56.0,693.0
5450,North and West Metro,Moonee Valley,Dec 2020,60.0,700.0
5451,North and West Metro,Moonee Valley,Jun 1999,21.0,250.0
5452,North and West Metro,Moonee Valley,Jun 2000,27.0,260.0
5453,North and West Metro,Moonee Valley,Jun 2001,37.0,260.0
5454,North and West Metro,Moonee Valley,Jun 2002,28.0,308.0
5455,North and West Metro,Moonee Valley,Jun 2003,27.0,290.0
5456,North and West Metro,Moonee Valley,Jun 2004,21.0,250.0
5457,North and West Metro,Moonee Valley,Jun 2005,21.0,290.0
5458,North and West Metro,Moonee Valley,Jun 2006,17.0,330.0
5459,North and West Metro,Moonee Valley,Jun 2007,25.0,400.0
5460,North and West Metro,Moonee Valley,Jun 2008,34.0,435.0
5461,North and West Metro,Moonee Valley,Jun 2009,34.0,420.0
5462,North and West Metro,Moonee Valley,Jun 2010,20.0,473.0
5463,North and West Metro,Moonee Valley,Jun 2011,18.0,493.0
5464,North and West Metro,Moonee Valley,Jun 2012,29.0,500.0
5465,North and West Metro,Moonee Valley,Jun 2013,35.0,550.0
5466,North and West Metro,Moonee Valley,Jun 2014,38.0,520.0
5467,North and West Metro,Moonee Valley,Jun 2015,41.0,590.0
5468,North and West Metro,Moonee Valley,Jun 2016,42.0,595.0
5469,North and West Metro,Moonee Valley,Jun 2017,48.0,600.0
5470,North and West Metro,Moonee Valley,Jun 2018,59.0,650.0
5471,North and West Metro,Moonee Valley,Jun 2019,51.0,675.0
5472,North and West Metro,Moonee Valley,Jun 2020,51.0,730.0
5473,North and West Metro,Moonee Valley,Jun 2021,59.0,730.0
5474,North and West Metro,Moonee Valley,Mar 2000,34.0,255.0
5475,North and West Metro,Moonee Valley,Mar 2001,39.0,300.0
5476,North and West Metro,Moonee Valley,Mar 2002,44.0,298.0
5477,North and West Metro,Moonee Valley,Mar 2003,31.0,250.0
5478,North and West Metro,Moonee Valley,Mar 2004,29.0,310.0
5479,North and West Metro,Moonee Valley,Mar 2005,26.0,300.0
5480,North and West Metro,Moonee Valley,Mar 2006,29.0,320.0
5481,North and West Metro,Moonee Valley,Mar 2007,30.0,363.0
5482,North and West Metro,Moonee Valley,Mar 2008,35.0,380.0
5483,North and West Metro,Moonee Valley,Mar 2009,36.0,420.0
5484,North and West Metro,Moonee Valley,Mar 2010,40.0,450.0
5485,North and West Metro,Moonee Valley,Mar 2011,28.0,500.0
5486,North and West Metro,Moonee Valley,Mar 2012,48.0,580.0
5487,North and West Metro,Moonee Valley,Mar 2013,39.0,550.0
5488,North and West Metro,Moonee Valley,Mar 2014,52.0,575.0
5489,North and West Metro,Moonee Valley,Mar 2015,50.0,590.0
5490,North and West Metro,Moonee Valley,Mar 2016,56.0,535.0
5491,North and West Metro,Moonee Valley,Mar 2017,78.0,678.0
5492,North and West Metro,Moonee Valley,Mar 2018,64.0,695.0
5493,North and West Metro,Moonee Valley,Mar 2019,67.0,680.0
5494,North and West Metro,Moonee Valley,Mar 2020,80.0,700.0
5495,North and West Metro,Moonee Valley,Mar 2021,75.0,700.0
5496,North and West Metro,Moonee Valley,Sep 1999,25.0,235.0
5497,North and West Metro,Moonee Valley,Sep 2000,31.0,250.0
5498,North and West Metro,Moonee Valley,Sep 2001,34.0,275.0
5499,North and West Metro,Moonee Valley,Sep 2002,26.0,270.0
5500,North and West Metro,Moonee Valley,Sep 2003,32.0,280.0
5501,North and West Metro,Moonee Valley,Sep 2004,29.0,320.0
5502,North and West Metro,Moonee Valley,Sep 2005,29.0,290.0
5503,North and West Metro,Moonee Valley,Sep 2006,32.0,325.0
5504,North and West Metro,Moonee Valley,Sep 2007,21.0,365.0
5505,North and West Metro,Moonee Valley,Sep 2008,22.0,395.0
5506,North and West Metro,Moonee Valley,Sep 2009,28.0,443.0
5507,North and West Metro,Moonee Valley,Sep 2010,38.0,430.0
5508,North and West Metro,Moonee Valley,Sep 2011,31.0,540.0
5509,North and West Metro,Moonee Valley,Sep 2012,32.0,513.0
5510,North and West Metro,Moonee Valley,Sep 2013,40.0,575.0
5511,North and West Metro,Moonee Valley,Sep 2014,33.0,530.0
5512,North and West Metro,Moonee Valley,Sep 2015,40.0,550.0
5513,North and West Metro,Moonee Valley,Sep 2016,53.0,610.0
5514,North and West Metro,Moonee Valley,Sep 2017,62.0,630.0
5515,North and West Metro,Moonee Valley,Sep 2018,63.0,700.0
5516,North and West Metro,Moonee Valley,Sep 2019,62.0,673.0
5517,North and West Metro,Moonee Valley,Sep 2020,59.0,670.0
5518,North and West Metro,Moreland,Dec 1999,37.0,230.0
5519,North and West Metro,Moreland,Dec 2000,38.0,220.0
5520,North and West Metro,Moreland,Dec 2001,41.0,235.0
5521,North and West Metro,Moreland,Dec 2002,42.0,260.0
5522,North and West Metro,Moreland,Dec 2003,47.0,270.0
5523,North and West Metro,Moreland,Dec 2004,39.0,280.0
5524,North and West Metro,Moreland,Dec 2005,40.0,325.0
5525,North and West Metro,Moreland,Dec 2006,38.0,350.0
5526,North and West Metro,Moreland,Dec 2007,44.0,400.0
5527,North and West Metro,Moreland,Dec 2008,41.0,425.0
5528,North and West Metro,Moreland,Dec 2009,46.0,425.0
5529,North and West Metro,Moreland,Dec 2010,58.0,450.0
5530,North and West Metro,Moreland,Dec 2011,65.0,500.0
5531,North and West Metro,Moreland,Dec 2012,58.0,545.0
5532,North and West Metro,Moreland,Dec 2013,64.0,505.0
5533,North and West Metro,Moreland,Dec 2014,70.0,598.0
5534,North and West Metro,Moreland,Dec 2015,66.0,555.0
5535,North and West Metro,Moreland,Dec 2016,75.0,600.0
5536,North and West Metro,Moreland,Dec 2017,77.0,600.0
5537,North and West Metro,Moreland,Dec 2018,77.0,585.0
5538,North and West Metro,Moreland,Dec 2019,82.0,545.0
5539,North and West Metro,Moreland,Dec 2020,100.0,650.0
5540,North and West Metro,Moreland,Jun 1999,20.0,245.0
5541,North and West Metro,Moreland,Jun 2000,29.0,290.0
5542,North and West Metro,Moreland,Jun 2001,22.0,245.0
5543,North and West Metro,Moreland,Jun 2002,24.0,255.0
5544,North and West Metro,Moreland,Jun 2003,39.0,280.0
5545,North and West Metro,Moreland,Jun 2004,29.0,300.0
5546,North and West Metro,Moreland,Jun 2005,41.0,320.0
5547,North and West Metro,Moreland,Jun 2006,23.0,320.0
5548,North and West Metro,Moreland,Jun 2007,24.0,355.0
5549,North and West Metro,Moreland,Jun 2008,34.0,440.0
5550,North and West Metro,Moreland,Jun 2009,48.0,430.0
5551,North and West Metro,Moreland,Jun 2010,43.0,400.0
5552,North and West Metro,Moreland,Jun 2011,50.0,450.0
5553,North and West Metro,Moreland,Jun 2012,56.0,527.0
5554,North and West Metro,Moreland,Jun 2013,56.0,480.0
5555,North and West Metro,Moreland,Jun 2014,56.0,545.0
5556,North and West Metro,Moreland,Jun 2015,60.0,590.0
5557,North and West Metro,Moreland,Jun 2016,71.0,570.0
5558,North and West Metro,Moreland,Jun 2017,86.0,590.0
5559,North and West Metro,Moreland,Jun 2018,80.0,650.0
5560,North and West Metro,Moreland,Jun 2019,76.0,600.0
5561,North and West Metro,Moreland,Jun 2020,88.0,588.0
5562,North and West Metro,Moreland,Jun 2021,68.0,631.0
5563,North and West Metro,Moreland,Mar 2000,55.0,250.0
5564,North and West Metro,Moreland,Mar 2001,52.0,310.0
5565,North and West Metro,Moreland,Mar 2002,55.0,320.0
5566,North and West Metro,Moreland,Mar 2003,52.0,275.0
5567,North and West Metro,Moreland,Mar 2004,53.0,300.0
5568,North and West Metro,Moreland,Mar 2005,41.0,330.0
5569,North and West Metro,Moreland,Mar 2006,43.0,300.0
5570,North and West Metro,Moreland,Mar 2007,43.0,375.0
5571,North and West Metro,Moreland,Mar 2008,35.0,380.0
5572,North and West Metro,Moreland,Mar 2009,44.0,450.0
5573,North and West Metro,Moreland,Mar 2010,64.0,463.0
5574,North and West Metro,Moreland,Mar 2011,64.0,500.0
5575,North and West Metro,Moreland,Mar 2012,84.0,520.0
5576,North and West Metro,Moreland,Mar 2013,73.0,550.0
5577,North and West Metro,Moreland,Mar 2014,67.0,550.0
5578,North and West Metro,Moreland,Mar 2015,87.0,500.0
5579,North and West Metro,Moreland,Mar 2016,94.0,555.0
5580,North and West Metro,Moreland,Mar 2017,94.0,598.0
5581,North and West Metro,Moreland,Mar 2018,91.0,650.0
5582,North and West Metro,Moreland,Mar 2019,117.0,620.0
5583,North and West Metro,Moreland,Mar 2020,101.0,620.0
5584,North and West Metro,Moreland,Mar 2021,111.0,670.0
5585,North and West Metro,Moreland,Sep 1999,37.0,250.0
5586,North and West Metro,Moreland,Sep 2000,39.0,235.0
5587,North and West Metro,Moreland,Sep 2001,26.0,275.0
5588,North and West Metro,Moreland,Sep 2002,37.0,250.0
5589,North and West Metro,Moreland,Sep 2003,37.0,280.0
5590,North and West Metro,Moreland,Sep 2004,40.0,280.0
5591,North and West Metro,Moreland,Sep 2005,58.0,320.0
5592,North and West Metro,Moreland,Sep 2006,31.0,320.0
5593,North and West Metro,Moreland,Sep 2007,29.0,350.0
5594,North and West Metro,Moreland,Sep 2008,40.0,393.0
5595,North and West Metro,Moreland,Sep 2009,36.0,410.0
5596,North and West Metro,Moreland,Sep 2010,44.0,450.0
5597,North and West Metro,Moreland,Sep 2011,60.0,478.0
5598,North and West Metro,Moreland,Sep 2012,51.0,490.0
5599,North and West Metro,Moreland,Sep 2013,66.0,500.0
5600,North and West Metro,Moreland,Sep 2014,49.0,460.0
5601,North and West Metro,Moreland,Sep 2015,56.0,560.0
5602,North and West Metro,Moreland,Sep 2016,84.0,553.0
5603,North and West Metro,Moreland,Sep 2017,94.0,580.0
5604,North and West Metro,Moreland,Sep 2018,84.0,600.0
5605,North and West Metro,Moreland,Sep 2019,68.0,600.0
5606,North and West Metro,Moreland,Sep 2020,68.0,600.0
5607,North and West Metro,Nillumbik,Dec 1999,28.0,305.0
5608,North and West Metro,Nillumbik,Dec 2000,27.0,290.0
5609,North and West Metro,Nillumbik,Dec 2001,19.0,310.0
5610,North and West Metro,Nillumbik,Dec 2002,21.0,310.0
5611,North and West Metro,Nillumbik,Dec 2003,28.0,350.0
5612,North and West Metro,Nillumbik,Dec 2004,13.0,321.0
5613,North and West Metro,Nillumbik,Dec 2005,30.0,355.0
