,Region,LGA,Quater,Count,Median
2633,Loddon Mallee,Mildura,Mar 2007,195.0,210.0
2634,Loddon Mallee,Mildura,Mar 2008,211.0,210.0
2635,Loddon Mallee,Mildura,Mar 2009,233.0,220.0
2636,Loddon Mallee,Mildura,Mar 2010,209.0,220.0
2637,Loddon Mallee,Mildura,Mar 2011,212.0,230.0
2638,Loddon Mallee,Mildura,Mar 2012,239.0,250.0
2639,Loddon Mallee,Mildura,Mar 2013,183.0,250.0
2640,Loddon Mallee,Mildura,Mar 2014,184.0,260.0
2641,Loddon Mallee,Mildura,Mar 2015,202.0,265.0
2642,Loddon Mallee,Mildura,Mar 2016,220.0,285.0
2643,Loddon Mallee,Mildura,Mar 2017,201.0,300.0
2644,Loddon Mallee,Mildura,Mar 2018,202.0,300.0
2645,Loddon Mallee,Mildura,Mar 2019,198.0,310.0
2646,Loddon Mallee,Mildura,Mar 2020,171.0,330.0
2647,Loddon Mallee,Mildura,Mar 2021,190.0,340.0
2648,Loddon Mallee,Mildura,Sep 1999,107.0,155.0
2649,Loddon Mallee,Mildura,Sep 2000,142.0,165.0
2650,Loddon Mallee,Mildura,Sep 2001,120.0,168.0
2651,Loddon Mallee,Mildura,Sep 2002,146.0,180.0
2652,Loddon Mallee,Mildura,Sep 2003,143.0,180.0
2653,Loddon Mallee,Mildura,Sep 2004,160.0,190.0
2654,Loddon Mallee,Mildura,Sep 2005,167.0,200.0
2655,Loddon Mallee,Mildura,Sep 2006,178.0,200.0
2656,Loddon Mallee,Mildura,Sep 2007,184.0,210.0
2657,Loddon Mallee,Mildura,Sep 2008,209.0,200.0
2658,Loddon Mallee,Mildura,Sep 2009,196.0,220.0
2659,Loddon Mallee,Mildura,Sep 2010,209.0,230.0
2660,Loddon Mallee,Mildura,Sep 2011,216.0,250.0
2661,Loddon Mallee,Mildura,Sep 2012,196.0,250.0
2662,Loddon Mallee,Mildura,Sep 2013,207.0,260.0
2663,Loddon Mallee,Mildura,Sep 2014,200.0,263.0
2664,Loddon Mallee,Mildura,Sep 2015,201.0,280.0
2665,Loddon Mallee,Mildura,Sep 2016,245.0,290.0
2666,Loddon Mallee,Mildura,Sep 2017,219.0,295.0
2667,Loddon Mallee,Mildura,Sep 2018,170.0,303.0
2668,Loddon Mallee,Mildura,Sep 2019,216.0,310.0
2669,Loddon Mallee,Mildura,Sep 2020,159.0,340.0
2670,Loddon Mallee,Mount Alexander,Dec 1999,48.0,125.0
2671,Loddon Mallee,Mount Alexander,Dec 2000,41.0,135.0
2672,Loddon Mallee,Mount Alexander,Dec 2001,49.0,150.0
2673,Loddon Mallee,Mount Alexander,Dec 2002,49.0,160.0
2674,Loddon Mallee,Mount Alexander,Dec 2003,32.0,170.0
2675,Loddon Mallee,Mount Alexander,Dec 2004,46.0,180.0
2676,Loddon Mallee,Mount Alexander,Dec 2005,52.0,188.0
2677,Loddon Mallee,Mount Alexander,Dec 2006,52.0,198.0
2678,Loddon Mallee,Mount Alexander,Dec 2007,56.0,203.0
2679,Loddon Mallee,Mount Alexander,Dec 2008,44.0,223.0
2680,Loddon Mallee,Mount Alexander,Dec 2009,38.0,230.0
2681,Loddon Mallee,Mount Alexander,Dec 2010,49.0,265.0
2682,Loddon Mallee,Mount Alexander,Dec 2011,44.0,273.0
2683,Loddon Mallee,Mount Alexander,Dec 2012,40.0,300.0
2684,Loddon Mallee,Mount Alexander,Dec 2013,43.0,300.0
2685,Loddon Mallee,Mount Alexander,Dec 2014,43.0,300.0
2686,Loddon Mallee,Mount Alexander,Dec 2015,49.0,310.0
2687,Loddon Mallee,Mount Alexander,Dec 2016,36.0,320.0
2688,Loddon Mallee,Mount Alexander,Dec 2017,45.0,350.0
2689,Loddon Mallee,Mount Alexander,Dec 2018,35.0,350.0
2690,Loddon Mallee,Mount Alexander,Dec 2019,36.0,348.0
2691,Loddon Mallee,Mount Alexander,Dec 2020,26.0,398.0
2692,Loddon Mallee,Mount Alexander,Jun 1999,46.0,128.0
2693,Loddon Mallee,Mount Alexander,Jun 2000,36.0,135.0
2694,Loddon Mallee,Mount Alexander,Jun 2001,48.0,140.0
2695,Loddon Mallee,Mount Alexander,Jun 2002,41.0,150.0
2696,Loddon Mallee,Mount Alexander,Jun 2003,48.0,160.0
2697,Loddon Mallee,Mount Alexander,Jun 2004,34.0,185.0
2698,Loddon Mallee,Mount Alexander,Jun 2005,56.0,185.0
2699,Loddon Mallee,Mount Alexander,Jun 2006,32.0,185.0
2700,Loddon Mallee,Mount Alexander,Jun 2007,49.0,190.0
2701,Loddon Mallee,Mount Alexander,Jun 2008,42.0,223.0
2702,Loddon Mallee,Mount Alexander,Jun 2009,53.0,220.0
2703,Loddon Mallee,Mount Alexander,Jun 2010,30.0,258.0
2704,Loddon Mallee,Mount Alexander,Jun 2011,31.0,270.0
2705,Loddon Mallee,Mount Alexander,Jun 2012,47.0,295.0
2706,Loddon Mallee,Mount Alexander,Jun 2013,45.0,300.0
2707,Loddon Mallee,Mount Alexander,Jun 2014,39.0,320.0
2708,Loddon Mallee,Mount Alexander,Jun 2015,37.0,300.0
2709,Loddon Mallee,Mount Alexander,Jun 2016,41.0,320.0
2710,Loddon Mallee,Mount Alexander,Jun 2017,43.0,320.0
2711,Loddon Mallee,Mount Alexander,Jun 2018,37.0,335.0
2712,Loddon Mallee,Mount Alexander,Jun 2019,37.0,350.0
2713,Loddon Mallee,Mount Alexander,Jun 2020,39.0,350.0
2714,Loddon Mallee,Mount Alexander,Jun 2021,35.0,370.0
2715,Loddon Mallee,Mount Alexander,Mar 2000,41.0,135.0
2716,Loddon Mallee,Mount Alexander,Mar 2001,55.0,140.0
2717,Loddon Mallee,Mount Alexander,Mar 2002,41.0,150.0
2718,Loddon Mallee,Mount Alexander,Mar 2003,56.0,160.0
2719,Loddon Mallee,Mount Alexander,Mar 2004,43.0,170.0
2720,Loddon Mallee,Mount Alexander,Mar 2005,63.0,185.0
2721,Loddon Mallee,Mount Alexander,Mar 2006,61.0,185.0
2722,Loddon Mallee,Mount Alexander,Mar 2007,61.0,195.0
2723,Loddon Mallee,Mount Alexander,Mar 2008,42.0,228.0
2724,Loddon Mallee,Mount Alexander,Mar 2009,61.0,230.0
2725,Loddon Mallee,Mount Alexander,Mar 2010,52.0,260.0
2726,Loddon Mallee,Mount Alexander,Mar 2011,44.0,280.0
2727,Loddon Mallee,Mount Alexander,Mar 2012,53.0,300.0
2728,Loddon Mallee,Mount Alexander,Mar 2013,32.0,320.0
2729,Loddon Mallee,Mount Alexander,Mar 2014,48.0,310.0
2730,Loddon Mallee,Mount Alexander,Mar 2015,49.0,310.0
2731,Loddon Mallee,Mount Alexander,Mar 2016,47.0,320.0
2732,Loddon Mallee,Mount Alexander,Mar 2017,35.0,330.0
2733,Loddon Mallee,Mount Alexander,Mar 2018,46.0,330.0
2734,Loddon Mallee,Mount Alexander,Mar 2019,28.0,350.0
2735,Loddon Mallee,Mount Alexander,Mar 2020,40.0,360.0
2736,Loddon Mallee,Mount Alexander,Mar 2021,36.0,380.0
2737,Loddon Mallee,Mount Alexander,Sep 1999,47.0,130.0
2738,Loddon Mallee,Mount Alexander,Sep 2000,37.0,135.0
2739,Loddon Mallee,Mount Alexander,Sep 2001,50.0,143.0
2740,Loddon Mallee,Mount Alexander,Sep 2002,51.0,160.0
2741,Loddon Mallee,Mount Alexander,Sep 2003,46.0,165.0
2742,Loddon Mallee,Mount Alexander,Sep 2004,50.0,180.0
2743,Loddon Mallee,Mount Alexander,Sep 2005,66.0,183.0
2744,Loddon Mallee,Mount Alexander,Sep 2006,39.0,200.0
2745,Loddon Mallee,Mount Alexander,Sep 2007,48.0,205.0
2746,Loddon Mallee,Mount Alexander,Sep 2008,32.0,223.0
2747,Loddon Mallee,Mount Alexander,Sep 2009,47.0,230.0
2748,Loddon Mallee,Mount Alexander,Sep 2010,47.0,265.0
2749,Loddon Mallee,Mount Alexander,Sep 2011,43.0,290.0
2750,Loddon Mallee,Mount Alexander,Sep 2012,35.0,300.0
2751,Loddon Mallee,Mount Alexander,Sep 2013,51.0,310.0
2752,Loddon Mallee,Mount Alexander,Sep 2014,46.0,305.0
2753,Loddon Mallee,Mount Alexander,Sep 2015,57.0,300.0
2754,Loddon Mallee,Mount Alexander,Sep 2016,46.0,310.0
2755,Loddon Mallee,Mount Alexander,Sep 2017,40.0,338.0
2756,Loddon Mallee,Mount Alexander,Sep 2018,38.0,350.0
2757,Loddon Mallee,Mount Alexander,Sep 2019,33.0,345.0
2758,Loddon Mallee,Mount Alexander,Sep 2020,47.0,365.0
2759,Loddon Mallee,Swan Hill,Dec 1999,56.0,140.0
2760,Loddon Mallee,Swan Hill,Dec 2000,62.0,145.0
2761,Loddon Mallee,Swan Hill,Dec 2001,45.0,145.0
2762,Loddon Mallee,Swan Hill,Dec 2002,59.0,150.0
2763,Loddon Mallee,Swan Hill,Dec 2003,51.0,160.0
2764,Loddon Mallee,Swan Hill,Dec 2004,45.0,185.0
2765,Loddon Mallee,Swan Hill,Dec 2005,56.0,188.0
2766,Loddon Mallee,Swan Hill,Dec 2006,51.0,190.0
2767,Loddon Mallee,Swan Hill,Dec 2007,43.0,195.0
2768,Loddon Mallee,Swan Hill,Dec 2008,62.0,193.0
2769,Loddon Mallee,Swan Hill,Dec 2009,56.0,200.0
2770,Loddon Mallee,Swan Hill,Dec 2010,59.0,220.0
2771,Loddon Mallee,Swan Hill,Dec 2011,63.0,230.0
2772,Loddon Mallee,Swan Hill,Dec 2012,65.0,225.0
2773,Loddon Mallee,Swan Hill,Dec 2013,54.0,248.0
2774,Loddon Mallee,Swan Hill,Dec 2014,58.0,250.0
2775,Loddon Mallee,Swan Hill,Dec 2015,54.0,240.0
2776,Loddon Mallee,Swan Hill,Dec 2016,43.0,270.0
2777,Loddon Mallee,Swan Hill,Dec 2017,37.0,280.0
2778,Loddon Mallee,Swan Hill,Dec 2018,51.0,280.0
2779,Loddon Mallee,Swan Hill,Dec 2019,54.0,300.0
2780,Loddon Mallee,Swan Hill,Dec 2020,35.0,330.0
2781,Loddon Mallee,Swan Hill,Jun 1999,59.0,140.0
2782,Loddon Mallee,Swan Hill,Jun 2000,55.0,145.0
2783,Loddon Mallee,Swan Hill,Jun 2001,45.0,150.0
2784,Loddon Mallee,Swan Hill,Jun 2002,42.0,150.0
2785,Loddon Mallee,Swan Hill,Jun 2003,49.0,155.0
2786,Loddon Mallee,Swan Hill,Jun 2004,51.0,160.0
2787,Loddon Mallee,Swan Hill,Jun 2005,47.0,175.0
2788,Loddon Mallee,Swan Hill,Jun 2006,49.0,180.0
2789,Loddon Mallee,Swan Hill,Jun 2007,37.0,195.0
2790,Loddon Mallee,Swan Hill,Jun 2008,76.0,203.0
2791,Loddon Mallee,Swan Hill,Jun 2009,61.0,200.0
2792,Loddon Mallee,Swan Hill,Jun 2010,51.0,200.0
2793,Loddon Mallee,Swan Hill,Jun 2011,67.0,220.0
2794,Loddon Mallee,Swan Hill,Jun 2012,69.0,225.0
2795,Loddon Mallee,Swan Hill,Jun 2013,45.0,250.0
2796,Loddon Mallee,Swan Hill,Jun 2014,54.0,250.0
2797,Loddon Mallee,Swan Hill,Jun 2015,63.0,250.0
2798,Loddon Mallee,Swan Hill,Jun 2016,70.0,260.0
2799,Loddon Mallee,Swan Hill,Jun 2017,57.0,260.0
2800,Loddon Mallee,Swan Hill,Jun 2018,42.0,262.0
2801,Loddon Mallee,Swan Hill,Jun 2019,50.0,300.0
2802,Loddon Mallee,Swan Hill,Jun 2020,33.0,320.0
2803,Loddon Mallee,Swan Hill,Jun 2021,41.0,330.0
2804,Loddon Mallee,Swan Hill,Mar 2000,56.0,140.0
2805,Loddon Mallee,Swan Hill,Mar 2001,58.0,148.0
2806,Loddon Mallee,Swan Hill,Mar 2002,55.0,155.0
2807,Loddon Mallee,Swan Hill,Mar 2003,67.0,155.0
2808,Loddon Mallee,Swan Hill,Mar 2004,62.0,160.0
2809,Loddon Mallee,Swan Hill,Mar 2005,55.0,170.0
2810,Loddon Mallee,Swan Hill,Mar 2006,75.0,185.0
2811,Loddon Mallee,Swan Hill,Mar 2007,75.0,200.0
2812,Loddon Mallee,Swan Hill,Mar 2008,79.0,200.0
2813,Loddon Mallee,Swan Hill,Mar 2009,68.0,200.0
2814,Loddon Mallee,Swan Hill,Mar 2010,63.0,230.0
2815,Loddon Mallee,Swan Hill,Mar 2011,53.0,215.0
2816,Loddon Mallee,Swan Hill,Mar 2012,52.0,230.0
2817,Loddon Mallee,Swan Hill,Mar 2013,59.0,250.0
2818,Loddon Mallee,Swan Hill,Mar 2014,56.0,250.0
2819,Loddon Mallee,Swan Hill,Mar 2015,49.0,250.0
2820,Loddon Mallee,Swan Hill,Mar 2016,55.0,260.0
2821,Loddon Mallee,Swan Hill,Mar 2017,46.0,270.0
2822,Loddon Mallee,Swan Hill,Mar 2018,40.0,263.0
2823,Loddon Mallee,Swan Hill,Mar 2019,49.0,290.0
2824,Loddon Mallee,Swan Hill,Mar 2020,40.0,300.0
2825,Loddon Mallee,Swan Hill,Mar 2021,37.0,330.0
2826,Loddon Mallee,Swan Hill,Sep 1999,59.0,145.0
2827,Loddon Mallee,Swan Hill,Sep 2000,62.0,140.0
2828,Loddon Mallee,Swan Hill,Sep 2001,50.0,150.0
2829,Loddon Mallee,Swan Hill,Sep 2002,68.0,150.0
2830,Loddon Mallee,Swan Hill,Sep 2003,62.0,160.0
2831,Loddon Mallee,Swan Hill,Sep 2004,55.0,160.0
2832,Loddon Mallee,Swan Hill,Sep 2005,64.0,165.0
2833,Loddon Mallee,Swan Hill,Sep 2006,54.0,180.0
2834,Loddon Mallee,Swan Hill,Sep 2007,53.0,180.0
2835,Loddon Mallee,Swan Hill,Sep 2008,52.0,200.0
2836,Loddon Mallee,Swan Hill,Sep 2009,56.0,215.0
2837,Loddon Mallee,Swan Hill,Sep 2010,65.0,215.0
2838,Loddon Mallee,Swan Hill,Sep 2011,55.0,220.0
2839,Loddon Mallee,Swan Hill,Sep 2012,68.0,228.0
2840,Loddon Mallee,Swan Hill,Sep 2013,52.0,230.0
2841,Loddon Mallee,Swan Hill,Sep 2014,51.0,250.0
2842,Loddon Mallee,Swan Hill,Sep 2015,44.0,268.0
2843,Loddon Mallee,Swan Hill,Sep 2016,47.0,265.0
2844,Loddon Mallee,Swan Hill,Sep 2017,53.0,270.0
2845,Loddon Mallee,Swan Hill,Sep 2018,40.0,278.0
2846,Loddon Mallee,Swan Hill,Sep 2019,47.0,280.0
2847,Loddon Mallee,Swan Hill,Sep 2020,33.0,295.0
2937,Hume,Alpine,Dec 1999,23.0,125.0
2938,Hume,Alpine,Dec 2000,34.0,135.0
2939,Hume,Alpine,Dec 2001,30.0,137.0
2940,Hume,Alpine,Dec 2002,26.0,153.0
2941,Hume,Alpine,Dec 2003,30.0,160.0
2942,Hume,Alpine,Dec 2004,32.0,150.0
2943,Hume,Alpine,Dec 2005,39.0,185.0
2944,Hume,Alpine,Dec 2006,36.0,190.0
2945,Hume,Alpine,Dec 2007,46.0,190.0
2946,Hume,Alpine,Dec 2008,35.0,200.0
2947,Hume,Alpine,Dec 2009,36.0,220.0
2948,Hume,Alpine,Dec 2010,40.0,215.0
2949,Hume,Alpine,Dec 2011,42.0,250.0
2950,Hume,Alpine,Dec 2012,34.0,235.0
2951,Hume,Alpine,Dec 2013,36.0,250.0
2952,Hume,Alpine,Dec 2014,42.0,270.0
2953,Hume,Alpine,Dec 2015,41.0,265.0
2954,Hume,Alpine,Dec 2016,56.0,290.0
2955,Hume,Alpine,Dec 2017,32.0,300.0
2956,Hume,Alpine,Dec 2018,31.0,285.0
2957,Hume,Alpine,Dec 2019,35.0,350.0
2958,Hume,Alpine,Dec 2020,34.0,368.0
2959,Hume,Alpine,Jun 1999,33.0,125.0
2960,Hume,Alpine,Jun 2000,37.0,140.0
2961,Hume,Alpine,Jun 2001,31.0,140.0
2962,Hume,Alpine,Jun 2002,39.0,140.0
2963,Hume,Alpine,Jun 2003,41.0,145.0
2964,Hume,Alpine,Jun 2004,28.0,165.0
2965,Hume,Alpine,Jun 2005,43.0,160.0
2966,Hume,Alpine,Jun 2006,32.0,190.0
2967,Hume,Alpine,Jun 2007,44.0,220.0
2968,Hume,Alpine,Jun 2008,59.0,200.0
2969,Hume,Alpine,Jun 2009,44.0,220.0
2970,Hume,Alpine,Jun 2010,48.0,230.0
2971,Hume,Alpine,Jun 2011,42.0,230.0
2972,Hume,Alpine,Jun 2012,38.0,230.0
2973,Hume,Alpine,Jun 2013,39.0,240.0
2974,Hume,Alpine,Jun 2014,40.0,250.0
2975,Hume,Alpine,Jun 2015,38.0,273.0
2976,Hume,Alpine,Jun 2016,42.0,273.0
2977,Hume,Alpine,Jun 2017,45.0,295.0
2978,Hume,Alpine,Jun 2018,37.0,300.0
2979,Hume,Alpine,Jun 2019,44.0,350.0
2980,Hume,Alpine,Jun 2020,43.0,350.0
2981,Hume,Alpine,Jun 2021,30.0,390.0
2982,Hume,Alpine,Mar 2000,40.0,130.0
2983,Hume,Alpine,Mar 2001,29.0,125.0
2984,Hume,Alpine,Mar 2002,41.0,130.0
2985,Hume,Alpine,Mar 2003,39.0,150.0
2986,Hume,Alpine,Mar 2004,34.0,160.0
2987,Hume,Alpine,Mar 2005,32.0,175.0
2988,Hume,Alpine,Mar 2006,41.0,180.0
2989,Hume,Alpine,Mar 2007,52.0,198.0
2990,Hume,Alpine,Mar 2008,49.0,190.0
2991,Hume,Alpine,Mar 2009,37.0,210.0
2992,Hume,Alpine,Mar 2010,36.0,233.0
2993,Hume,Alpine,Mar 2011,44.0,230.0
2994,Hume,Alpine,Mar 2012,49.0,240.0
2995,Hume,Alpine,Mar 2013,48.0,250.0
2996,Hume,Alpine,Mar 2014,50.0,260.0
2997,Hume,Alpine,Mar 2015,44.0,270.0
2998,Hume,Alpine,Mar 2016,40.0,293.0
2999,Hume,Alpine,Mar 2017,37.0,295.0
3000,Hume,Alpine,Mar 2018,31.0,310.0
3001,Hume,Alpine,Mar 2019,33.0,300.0
3002,Hume,Alpine,Mar 2020,30.0,345.0
3003,Hume,Alpine,Mar 2021,36.0,360.0
3004,Hume,Alpine,Sep 1999,35.0,130.0
3005,Hume,Alpine,Sep 2000,23.0,140.0
3006,Hume,Alpine,Sep 2001,38.0,145.0
3007,Hume,Alpine,Sep 2002,29.0,145.0
3008,Hume,Alpine,Sep 2003,28.0,150.0
3009,Hume,Alpine,Sep 2004,35.0,175.0
3010,Hume,Alpine,Sep 2005,45.0,180.0
3011,Hume,Alpine,Sep 2006,32.0,185.0
3012,Hume,Alpine,Sep 2007,33.0,200.0
3013,Hume,Alpine,Sep 2008,38.0,205.0
3014,Hume,Alpine,Sep 2009,32.0,225.0
3015,Hume,Alpine,Sep 2010,30.0,220.0
3016,Hume,Alpine,Sep 2011,26.0,230.0
3017,Hume,Alpine,Sep 2012,44.0,245.0
3018,Hume,Alpine,Sep 2013,36.0,260.0
3019,Hume,Alpine,Sep 2014,32.0,260.0
3020,Hume,Alpine,Sep 2015,45.0,270.0
3021,Hume,Alpine,Sep 2016,37.0,290.0
3022,Hume,Alpine,Sep 2017,38.0,295.0
3023,Hume,Alpine,Sep 2018,40.0,295.0
3024,Hume,Alpine,Sep 2019,34.0,340.0
3025,Hume,Alpine,Sep 2020,42.0,330.0
3026,Hume,Benalla,Dec 1999,49.0,130.0
3027,Hume,Benalla,Dec 2000,35.0,130.0
3028,Hume,Benalla,Dec 2001,40.0,143.0
3029,Hume,Benalla,Dec 2002,33.0,165.0
3030,Hume,Benalla,Dec 2003,36.0,180.0
3031,Hume,Benalla,Dec 2004,35.0,180.0
3032,Hume,Benalla,Dec 2005,30.0,190.0
3033,Hume,Benalla,Dec 2006,43.0,200.0
3034,Hume,Benalla,Dec 2007,38.0,200.0
3035,Hume,Benalla,Dec 2008,40.0,210.0
3036,Hume,Benalla,Dec 2009,39.0,203.0
3037,Hume,Benalla,Dec 2010,40.0,230.0
3038,Hume,Benalla,Dec 2011,45.0,240.0
3039,Hume,Benalla,Dec 2012,47.0,230.0
3040,Hume,Benalla,Dec 2013,44.0,240.0
3041,Hume,Benalla,Dec 2014,59.0,250.0
3042,Hume,Benalla,Dec 2015,43.0,260.0
3043,Hume,Benalla,Dec 2016,46.0,270.0
3044,Hume,Benalla,Dec 2017,41.0,280.0
3045,Hume,Benalla,Dec 2018,35.0,300.0
3046,Hume,Benalla,Dec 2019,44.0,320.0
3047,Hume,Benalla,Dec 2020,30.0,350.0
3048,Hume,Benalla,Jun 1999,45.0,130.0
3049,Hume,Benalla,Jun 2000,42.0,130.0
3050,Hume,Benalla,Jun 2001,40.0,135.0
3051,Hume,Benalla,Jun 2002,33.0,150.0
3052,Hume,Benalla,Jun 2003,28.0,168.0
3053,Hume,Benalla,Jun 2004,43.0,180.0
3054,Hume,Benalla,Jun 2005,34.0,190.0
3055,Hume,Benalla,Jun 2006,32.0,188.0
3056,Hume,Benalla,Jun 2007,37.0,185.0
3057,Hume,Benalla,Jun 2008,37.0,200.0
3058,Hume,Benalla,Jun 2009,35.0,200.0
3059,Hume,Benalla,Jun 2010,51.0,211.0
3060,Hume,Benalla,Jun 2011,57.0,230.0
3061,Hume,Benalla,Jun 2012,42.0,250.0
3062,Hume,Benalla,Jun 2013,55.0,230.0
3063,Hume,Benalla,Jun 2014,32.0,250.0
3064,Hume,Benalla,Jun 2015,52.0,245.0
3065,Hume,Benalla,Jun 2016,37.0,260.0
3066,Hume,Benalla,Jun 2017,43.0,280.0
3067,Hume,Benalla,Jun 2018,44.0,285.0
3068,Hume,Benalla,Jun 2019,47.0,320.0
3069,Hume,Benalla,Jun 2020,31.0,330.0
3070,Hume,Benalla,Jun 2021,30.0,370.0
3071,Hume,Benalla,Mar 2000,43.0,130.0
3072,Hume,Benalla,Mar 2001,48.0,130.0
3073,Hume,Benalla,Mar 2002,41.0,150.0
3074,Hume,Benalla,Mar 2003,36.0,160.0
3075,Hume,Benalla,Mar 2004,39.0,180.0
3076,Hume,Benalla,Mar 2005,41.0,185.0
3077,Hume,Benalla,Mar 2006,45.0,185.0
3078,Hume,Benalla,Mar 2007,41.0,190.0
3079,Hume,Benalla,Mar 2008,52.0,200.0
3080,Hume,Benalla,Mar 2009,49.0,205.0
3081,Hume,Benalla,Mar 2010,44.0,220.0
3082,Hume,Benalla,Mar 2011,52.0,225.0
3083,Hume,Benalla,Mar 2012,51.0,240.0
3084,Hume,Benalla,Mar 2013,43.0,230.0
3085,Hume,Benalla,Mar 2014,43.0,250.0
3086,Hume,Benalla,Mar 2015,48.0,259.0
3087,Hume,Benalla,Mar 2016,61.0,255.0
3088,Hume,Benalla,Mar 2017,41.0,270.0
3089,Hume,Benalla,Mar 2018,48.0,268.0
3090,Hume,Benalla,Mar 2019,42.0,310.0
3091,Hume,Benalla,Mar 2020,50.0,330.0
3092,Hume,Benalla,Mar 2021,35.0,360.0
3093,Hume,Benalla,Sep 1999,32.0,130.0
3094,Hume,Benalla,Sep 2000,46.0,135.0
3095,Hume,Benalla,Sep 2001,34.0,145.0
3096,Hume,Benalla,Sep 2002,43.0,150.0
3097,Hume,Benalla,Sep 2003,46.0,163.0
3098,Hume,Benalla,Sep 2004,39.0,175.0
3099,Hume,Benalla,Sep 2005,31.0,185.0
3100,Hume,Benalla,Sep 2006,28.0,180.0
3101,Hume,Benalla,Sep 2007,41.0,190.0
3102,Hume,Benalla,Sep 2008,39.0,200.0
3103,Hume,Benalla,Sep 2009,34.0,218.0
3104,Hume,Benalla,Sep 2010,38.0,220.0
3105,Hume,Benalla,Sep 2011,50.0,238.0
3106,Hume,Benalla,Sep 2012,46.0,230.0
3107,Hume,Benalla,Sep 2013,39.0,250.0
3108,Hume,Benalla,Sep 2014,45.0,250.0
3109,Hume,Benalla,Sep 2015,39.0,250.0
3110,Hume,Benalla,Sep 2016,50.0,260.0
3111,Hume,Benalla,Sep 2017,42.0,265.0
3112,Hume,Benalla,Sep 2018,48.0,275.0
3113,Hume,Benalla,Sep 2019,41.0,320.0
3114,Hume,Benalla,Sep 2020,29.0,350.0
3115,Hume,Greater Shepparton,Dec 1999,219.0,155.0
3116,Hume,Greater Shepparton,Dec 2000,159.0,160.0
3117,Hume,Greater Shepparton,Dec 2001,191.0,170.0
3118,Hume,Greater Shepparton,Dec 2002,182.0,180.0
3119,Hume,Greater Shepparton,Dec 2003,183.0,180.0
3120,Hume,Greater Shepparton,Dec 2004,194.0,190.0
3121,Hume,Greater Shepparton,Dec 2005,186.0,205.0
3122,Hume,Greater Shepparton,Dec 2006,168.0,210.0
3123,Hume,Greater Shepparton,Dec 2007,167.0,215.0
3124,Hume,Greater Shepparton,Dec 2008,224.0,230.0
3125,Hume,Greater Shepparton,Dec 2009,189.0,240.0
3126,Hume,Greater Shepparton,Dec 2010,190.0,240.0
3127,Hume,Greater Shepparton,Dec 2011,203.0,255.0
3128,Hume,Greater Shepparton,Dec 2012,204.0,255.0
3129,Hume,Greater Shepparton,Dec 2013,167.0,265.0
3130,Hume,Greater Shepparton,Dec 2014,223.0,275.0
3131,Hume,Greater Shepparton,Dec 2015,223.0,270.0
3132,Hume,Greater Shepparton,Dec 2016,215.0,285.0
3133,Hume,Greater Shepparton,Dec 2017,213.0,290.0
3134,Hume,Greater Shepparton,Dec 2018,166.0,300.0
3135,Hume,Greater Shepparton,Dec 2019,191.0,300.0
3136,Hume,Greater Shepparton,Dec 2020,148.0,320.0
3137,Hume,Greater Shepparton,Jun 1999,201.0,150.0
3138,Hume,Greater Shepparton,Jun 2000,197.0,160.0
3139,Hume,Greater Shepparton,Jun 2001,168.0,165.0
3140,Hume,Greater Shepparton,Jun 2002,209.0,170.0
3141,Hume,Greater Shepparton,Jun 2003,202.0,180.0
3142,Hume,Greater Shepparton,Jun 2004,169.0,185.0
3143,Hume,Greater Shepparton,Jun 2005,179.0,190.0
3144,Hume,Greater Shepparton,Jun 2006,164.0,190.0
3145,Hume,Greater Shepparton,Jun 2007,167.0,215.0
3146,Hume,Greater Shepparton,Jun 2008,208.0,230.0
3147,Hume,Greater Shepparton,Jun 2009,190.0,230.0
3148,Hume,Greater Shepparton,Jun 2010,211.0,245.0
3149,Hume,Greater Shepparton,Jun 2011,186.0,240.0
3150,Hume,Greater Shepparton,Jun 2012,215.0,255.0
3151,Hume,Greater Shepparton,Jun 2013,209.0,260.0
3152,Hume,Greater Shepparton,Jun 2014,208.0,270.0
3153,Hume,Greater Shepparton,Jun 2015,215.0,275.0
3154,Hume,Greater Shepparton,Jun 2016,184.0,285.0
3155,Hume,Greater Shepparton,Jun 2017,218.0,290.0
3156,Hume,Greater Shepparton,Jun 2018,181.0,290.0
3157,Hume,Greater Shepparton,Jun 2019,210.0,300.0
3158,Hume,Greater Shepparton,Jun 2020,166.0,315.0
3159,Hume,Greater Shepparton,Jun 2021,155.0,330.0
3160,Hume,Greater Shepparton,Mar 2000,200.0,155.0
3161,Hume,Greater Shepparton,Mar 2001,181.0,160.0
3162,Hume,Greater Shepparton,Mar 2002,188.0,170.0
3163,Hume,Greater Shepparton,Mar 2003,195.0,180.0
3164,Hume,Greater Shepparton,Mar 2004,217.0,190.0
3165,Hume,Greater Shepparton,Mar 2005,229.0,200.0
3166,Hume,Greater Shepparton,Mar 2006,171.0,210.0
3167,Hume,Greater Shepparton,Mar 2007,173.0,220.0
3168,Hume,Greater Shepparton,Mar 2008,211.0,210.0
3169,Hume,Greater Shepparton,Mar 2009,212.0,228.0
3170,Hume,Greater Shepparton,Mar 2010,185.0,230.0
3171,Hume,Greater Shepparton,Mar 2011,200.0,250.0
3172,Hume,Greater Shepparton,Mar 2012,209.0,250.0
3173,Hume,Greater Shepparton,Mar 2013,213.0,255.0
